scenario_key,warning_level,phase25_warning_level,risk_score,risk_category,phase10_rmse,phase25_rmse,delta_rmse,phase25_improved_rmse,phase10_mae,phase25_mae,delta_mae,phase25_improved_mae,phase10_relative_volume_bias,phase25_relative_volume_bias,delta_relative_volume_bias,phase25_improved_relative_volume_bias,phase10_wet_area_contraction,phase25_wet_area_contraction,delta_wet_area_contraction,phase25_improved_wet_area_contraction,phase10_peak_depth_underprediction,phase25_peak_depth_underprediction,delta_peak_depth_underprediction,phase25_improved_peak_depth_underprediction,phase10_false_dry_rate,phase25_false_dry_rate,delta_false_dry_rate,phase25_improved_false_dry_rate,phase10_false_wet_rate,phase25_false_wet_rate,delta_false_wet_rate,phase25_improved_false_wet_rate,phase10_connectivity_loss_indicator,phase25_connectivity_loss_indicator,delta_connectivity_loss_indicator,phase25_improved_connectivity_loss_indicator,phase10_largest_component_ratio_change,phase25_largest_component_ratio_change,delta_largest_component_ratio_change,phase25_improved_largest_component_ratio_change
location2|r300y_p0.6_d3h|18,caution,caution,4.074317948265137,caution,0.030345665393052817,0.018667397893927955,-0.011678267499124862,True,0.006946250715719804,0.004972451290147141,-0.001973799425572663,True,-0.13203062920207317,0.1410077477961258,0.273038376998199,,0.16679501001078084,0.0,-0.16679501001078084,True,0.0,0.0,0.0,False,0.3342060680733097,0.037886955182504234,-0.2963191128908055,True,0.005717591983799279,0.006906346158903821,0.0011887541751045422,False,0.0,0.0,0.0,False,0.059084815180399874,-0.005540074493033509,-0.06462488967343338,
location2|r300y_p0.6_d3h|24,caution,caution,4.865340345876418,caution,0.027949737915265067,0.019385068203904152,-0.008564669711360915,True,0.006244550779230191,0.0048870848738812355,-0.001357465905348956,True,-0.15571618677306773,0.1479481742606436,0.3036643610337113,,0.2644628099173554,0.0,-0.2644628099173554,True,0.0,0.0,0.0,False,0.4126956215931071,0.05451028661860383,-0.3581853349745032,True,0.0044154388464338655,0.004975880076052399,0.0005604412296185335,False,0.0,0.0,0.0,False,0.02795736011293637,-0.040284266146589254,-0.06824162625952562,
location2|r300y_p0.6_d3h|6,caution,caution,4.666625702538086,caution,0.05954140150506238,0.048728026789560785,-0.010813374715501596,True,0.014534644126509478,0.013440766175655497,-0.0010938779508539807,True,-0.16607167559830568,0.21945528916198181,0.38552696476028747,,0.00688298918387414,0.0,-0.00688298918387414,True,0.7412306070327759,0.5700273513793945,-0.17120325565338135,True,0.27666040940377223,0.04844909269688031,-0.22821131670689193,True,0.016276473538595952,0.02826540683094148,0.011988933292345526,False,0.0,0.0,0.0,False,0.04748201685748016,0.31496090357584483,0.2674788867183647,
location2|r300y_p0.8_d3h|0,high-risk,high-risk,8.592822894640216,high-risk,0.09929640084115966,0.08207641467561955,-0.017219986165540116,True,0.02317800423039193,0.017452675125289776,-0.005725329105102154,True,-0.5715185608675029,-0.30918484000240193,0.26233372086510093,,0.5181696577861999,0.19044699587559916,-0.3277226619106008,True,1.7079933881759644,1.4788353443145752,-0.22915804386138916,True,0.5758555345000558,0.2989633262735481,-0.2768922082265077,True,0.00579293206317934,0.010897428721748962,0.005104496658569622,False,1.0,1.0,0.0,False,-0.39178076637498704,-0.38576182629686556,0.006018940078121482,
location2|r300y_p0.8_d3h|12,caution,caution,3.6364844407542147,caution,0.039500677161596096,0.02631625441025596,-0.013184422751340137,True,0.009423688437544389,0.006882564833987105,-0.002541123603557284,True,-0.1383837386388024,0.03289006811201557,0.171273806750818,,0.07303503787878787,0.0,-0.07303503787878787,True,0.0,0.0,0.0,False,0.2665719696969697,0.05859375,-0.20797821969696972,True,0.008689413265306123,0.006489158163265306,-0.0022002551020408167,True,0.0,0.0,0.0,False,0.06747054414630493,-0.024567644276253547,-0.09203818842255848,
location2|r300y_p0.8_d3h|6,high-risk,high-risk,5.819418164668541,high-risk,0.06844447001447433,0.056324430871149585,-0.012120039143324747,True,0.015414577603024254,0.012889989644102548,-0.002524587958921706,True,-0.29702013300037927,-0.05820634787028231,0.23881378513009696,,0.199661733615222,0.0,-0.199661733615222,True,1.135914921760559,1.0287235975265503,-0.10719132423400879,True,0.3443551797040169,0.1226215644820296,-0.2217336152219873,True,0.009259509803391004,0.010823506491398018,0.001563996688007014,False,1.0,1.0,0.0,False,-0.07714344525813865,-0.15309809242672479,-0.07595464716858613,
location3|r100y_p0.5_d3h|0,reliable,reliable,1.2991621175764827,reliable,0.05752192834891194,0.039415996578718866,-0.018105931770193075,True,0.021397750015112335,0.016170575898515383,-0.005227174116596952,True,-0.07639260162760976,0.05552039329845635,0.13191299492606612,,0.10490970458262291,0.0,-0.10490970458262291,True,0.002719402313232422,0.0,-0.002719402313232422,True,0.20870593966387138,0.0769685792825081,-0.1317373603813633,True,0.01776980860075416,0.022648612906492564,0.004878804305738404,False,0.0,1.0,1.0,False,-0.04224317278065992,-0.057948236931904984,-0.015705064151245063,
location3|r100y_p0.5_d3h|12,reliable,reliable,0.1853456338246663,reliable,0.04859066496234274,0.03650725139760794,-0.012083413564734802,True,0.01662592663693539,0.013569642565044211,-0.003056284071891178,True,0.056974126787873,0.14669673263573246,0.08972260584785946,,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.07905344525062835,0.011144306918954806,-0.06790913833167354,True,0.021245321072692155,0.02531890770904906,0.004073586636356905,False,0.0,1.0,1.0,False,-0.036790922800744086,-0.05399573321843992,-0.017204810417695837,
location3|r100y_p0.5_d3h|6,reliable,reliable,0.3598511595726864,reliable,0.04957238103464841,0.03243037423172959,-0.017142006802918816,True,0.016682108401203436,0.01214654033649839,-0.004535568064705045,True,-0.048585270838432254,0.031930195934998296,0.08051546677343055,,0.02004667833625073,0.0,-0.02004667833625073,True,0.020190834999084473,0.0,-0.020190834999084473,True,0.11357005918146203,0.040010002500625155,-0.07356005668083687,True,0.013000104278911328,0.014274624306255576,0.0012745200273442479,False,0.0,0.0,0.0,False,0.020006835694755143,0.012750158471429851,-0.007256677223325292,
location3|r200y_p0.5_d3h|0,reliable,reliable,1.685488583330692,reliable,0.06241916229415349,0.04071361411713994,-0.021705548177013548,True,0.02303519690552135,0.016187277558474662,-0.0068479193470466874,True,-0.14885222115249327,-0.03961116401183016,0.10924105714066312,,0.15682468664670857,0.030068756785209066,-0.1267559298614995,True,0.04201102256774902,0.0,-0.04201102256774902,True,0.2360101325788729,0.10885942691712998,-0.1271507056617429,True,0.014481592674371732,0.014409395286713875,-7.219738765785674e-05,True,0.0,0.0,0.0,False,-0.041087589121732326,-0.04793920738047669,-0.006851618258744363,
location3|r200y_p0.5_d3h|12,reliable,reliable,0.1860422134399414,reliable,0.05076300629089192,0.036542888710644775,-0.014220117580247146,True,0.017064312483170137,0.013502895945370477,-0.0035614165377996602,True,-0.0005047567340851303,0.11077668757038911,0.11128144430447424,,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.09292393454414674,0.012183060600611402,-0.08074087394353534,True,0.017612580578559793,0.02095616067536877,0.0033435800968089763,False,0.0,1.0,1.0,False,-0.03841336915266874,-0.051800626041807296,-0.013387256889138555,
location3|r200y_p0.5_d3h|6,reliable,reliable,0.6089373826785298,reliable,0.05425648500542829,0.03416530164767136,-0.020091183357756927,True,0.01837409429541182,0.013037877605742251,-0.005336216689669569,True,-0.0973737136915418,-0.014796667064375109,0.0825770466271667,,0.05208251007666166,0.0,-0.05208251007666166,True,0.052405595779418945,0.0,-0.052405595779418945,True,0.13158934640006323,0.04915830237888248,-0.08243104402118075,True,0.01174533864169712,0.011348378886411133,-0.0003969597552859871,True,0.0,0.0,0.0,False,0.020292073336381278,0.016986449864498654,-0.003305623471882624,
location3|r300y_p0.6_d3h|0,caution,caution,2.8133862049355667,caution,0.07213255117508065,0.049712804337335305,-0.022419746837745343,True,0.027553955753387458,0.02007600355458974,-0.007477952198797717,True,-0.19083436004309573,-0.07522165963344905,0.11561270040964668,,0.19001595483554246,0.053387334315169364,-0.13662862052037308,True,0.04654431343078613,0.0,-0.04654431343078613,True,0.2808971526755032,0.148533382425135,-0.1323637702503682,True,0.01805921373524534,0.01890669203004585,0.0008474782948005091,False,1.0,1.0,0.0,False,-0.1618262826301058,-0.1923378029519473,-0.030511520321841512,
location3|r300y_p0.6_d3h|12,reliable,reliable,0.7476504376544629,reliable,0.053743736273066826,0.03605217828806183,-0.017691557985004998,True,0.017304841874351357,0.012468419682855883,-0.004836422191495474,True,-0.04282760384355298,0.037041194404974866,0.07986879824852786,,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.10293540367252585,0.01866794608976316,-0.08426745758276269,True,0.014371174739896707,0.012626597037096746,-0.0017445777027999612,True,0.0,0.0,0.0,False,-0.03558145731476836,-0.034265829189135844,0.0013156281256325175,
location3|r300y_p0.6_d3h|6,reliable,reliable,1.2661212833882334,reliable,0.060247924203801005,0.03839142523283092,-0.021856498970970084,True,0.02032631400239342,0.014288650028873659,-0.006037663973519762,True,-0.1142512528883668,-0.003591669753649636,0.11065958313471716,,0.055345911949685536,0.0,-0.055345911949685536,True,0.07547259330749512,0.0,-0.07547259330749512,True,0.13973699256718125,0.045740423098913664,-0.0939965694682676,True,0.012995016816044796,0.013118275783134651,0.00012325896708985547,False,0.0,0.0,0.0,False,0.021838533865712606,-0.01540212885510428,-0.037240662720816886,
location3|r300y_p0.8_d3h|0,caution,caution,2.904894119132844,caution,0.07430886613004069,0.05317426968562451,-0.021134596444416176,True,0.02831001776073763,0.02107817993230411,-0.007231837828433518,True,-0.18099081122268748,-0.053308850693449525,0.12768196052923797,,0.21886446886446886,0.04398656898656899,-0.17487789987789987,True,0.08215618133544922,0.0,-0.08215618133544922,True,0.31001221001221,0.15879120879120878,-0.15122100122100124,True,0.0182242078023534,0.02295420145500708,0.004729993652653679,False,1.0,1.0,0.0,False,-0.1130860984457916,-0.16102833928946653,-0.04794224084367493,
location3|r300y_p0.8_d3h|12,reliable,reliable,0.7865036964416503,reliable,0.055985233871841636,0.04026980109317372,-0.015715432778667916,True,0.018248776466367828,0.01382602651509468,-0.004422749951273147,True,-0.010188483103341596,0.07954625213475659,0.08973473523809819,,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.09287526336156857,0.018962032936320247,-0.07391323042524832,True,0.0187250145658231,0.01891537977859949,0.00019036521277639162,False,0.0,1.0,1.0,False,-0.045163199832218115,-0.05777871490720615,-0.012615515074988037,
location3|r300y_p0.8_d3h|6,reliable,reliable,1.6879928413092813,reliable,0.07136584425330206,0.051975235404679285,-0.019390608848622773,True,0.025118600045701118,0.019694711496872793,-0.005423888548828325,True,-0.12924720845804555,-0.009416883665434835,0.11983032479261072,,0.03490607898239905,0.0,-0.03490607898239905,True,0.06097841262817383,0.0,-0.06097841262817383,True,0.16347433811566336,0.06042005620470345,-0.10305428191095992,True,0.02050553183458753,0.02479889599207379,0.004293364157486258,False,0.0,0.0,0.0,False,-0.016961588658810978,-0.04525715716268741,-0.028295568503876434,
