split,location,scenario,scenario_type,sample_id,start_idx,window_step,global_step,valid_pixel_count,rmse,mae,wet_dry_iou,false_dry_rate,false_wet_rate,mean_target_depth,mean_pred_depth,signed_volume_bias_proxy
test,location2,G3501_intensity_151,measured,location2/G3501_intensity_151/start240,240,6,258,16384,0.002238786359911456,0.00122090894728899,0.9403409090909091,0.05698005698005698,6.237135907191417e-05,0.004188939463347197,0.003959173336625099,-0.05485066774837119
test,location2,G3501_intensity_151,measured,location2/G3501_intensity_151/start240,240,7,259,16384,0.00235043971611573,0.0012533823028206825,0.9352112676056338,0.062146892655367235,6.238303181534623e-05,0.004246661905199289,0.004010451026260853,-0.055622718316529485
test,location2,G3501_intensity_151,measured,location2/G3501_intensity_151/start240,240,8,260,16384,0.0026208602134001903,0.0013183346018195152,0.9116022099447514,0.08839779005524862,0.0,0.004334610886871815,0.0039685387164354324,-0.08445329465329882
test,location2,G3501_intensity_151,measured,location2/G3501_intensity_151/start240,240,9,261,16384,0.00294514733206417,0.001393467653542757,0.9146005509641874,0.08539944903581267,0.0,0.004450555890798569,0.004017689265310764,-0.09726124918074776
test,location2,G3501_intensity_151,measured,location2/G3501_intensity_151/start240,240,10,262,16384,0.0034930464447755646,0.0015116222202777863,0.9,0.1,0.0,0.004575609229505062,0.004042147658765316,-0.1165880965751636
test,location2,G3501_intensity_151,measured,location2/G3501_intensity_151/start240,240,11,263,16384,0.0038848679175701273,0.0016022666823118925,0.8994708994708994,0.09574468085106383,0.0001249375312343828,0.004704255145043135,0.004157138057053089,-0.11630259650489873
test,location2,G3501_intensity_151,measured,location2/G3501_intensity_151/start288,288,0,300,16384,0.002322127049390506,0.0012539030285552144,0.9213483146067416,0.0744920993227991,0.0001254626434978985,0.005551742389798164,0.005269256420433521,-0.05088239862925502
test,location2,G3501_intensity_151,measured,location2/G3501_intensity_151/start288,288,1,301,16384,0.002269411262870642,0.0012371055781841278,0.9367945823927766,0.05895691609977324,0.00012544690459762904,0.0055389124900102615,0.0052879573777318,-0.04530765068613614
test,location2,G3501_intensity_151,measured,location2/G3501_intensity_151/start288,288,2,302,16384,0.0022364168019066272,0.0012293413747102022,0.9322799097065463,0.06136363636363636,0.00018815855494229804,0.005526915192604065,0.005284703802317381,-0.04382397446785565
test,location2,G3501_intensity_151,measured,location2/G3501_intensity_151/start288,288,3,303,16384,0.0022228391046837355,0.0012245955877006054,0.9345372460496614,0.05909090909090909,0.00018815855494229804,0.00551710557192564,0.005299640353769064,-0.03941654103252443
test,location2,G3501_intensity_151,measured,location2/G3501_intensity_151/start288,288,4,304,16384,0.002222847185559977,0.0012264607939869165,0.9389140271493213,0.05466970387243736,0.00018814675446848542,0.00550881028175354,0.005278126336634159,-0.041875456463523496
test,location2,G3501_intensity_151,measured,location2/G3501_intensity_151/start288,288,5,305,16384,0.0022087428645543865,0.001220783800818026,0.9366515837104072,0.0547945205479452,0.0002508466072996363,0.005503237247467041,0.005291189067065716,-0.038531535324762535
test,location2,G3501_intensity_151,measured,location2/G3501_intensity_151/start288,288,6,306,16384,0.0022157187668833973,0.001228894921950996,0.9365079365079365,0.05707762557077625,0.0001881349554747272,0.005499554332345724,0.0052584512159228325,-0.04384048267417588
test,location2,G3501_intensity_151,measured,location2/G3501_intensity_151/start288,288,7,307,16384,0.002197065485011775,0.0012227261904627085,0.9342403628117913,0.0593607305936073,0.0001881349554747272,0.005494939163327217,0.005279518198221922,-0.039203521404385586
test,location2,G3501_intensity_151,measured,location2/G3501_intensity_151/start288,288,8,308,16384,0.0022792878011196607,0.001253214431926608,0.925,0.07077625570776255,0.00012542330364981815,0.005487654358148575,0.005213023163378239,-0.05004527924805221
test,location2,G3501_intensity_151,measured,location2/G3501_intensity_151/start288,288,9,309,16384,0.002249812916111331,0.001242926111444831,0.9290617848970252,0.06666666666666667,0.00012539971158066337,0.005478315986692905,0.005229470320045948,-0.04542375197988133
test,location2,G3501_intensity_151,measured,location2/G3501_intensity_151/start288,288,10,310,16384,0.0022619947582988693,0.0012498057913035154,0.9269406392694064,0.06666666666666667,0.00018809956737099505,0.005465229041874409,0.005218534264713526,-0.04513896403439188
test,location2,G3501_intensity_151,measured,location2/G3501_intensity_151/start288,288,11,311,16384,0.0022419368038800306,0.0012429698836058378,0.9271070615034168,0.06436781609195402,0.00025079942316132673,0.005448661278933287,0.0052245063707232475,-0.04113944632174366
test,location2,G3501_intensity_151,measured,location2/G3501_intensity_151/start336,336,0,348,16384,0.0021124674005216586,0.001178406528197229,0.946236559139785,0.04087193460490463,0.00031216832115876883,0.004448658786714077,0.00429136585444212,-0.03535738293566431
test,location2,G3501_intensity_151,measured,location2/G3501_intensity_151/start336,336,1,349,16384,0.002138470216379318,0.0011871769092977047,0.9358288770053476,0.04371584699453552,0.000499438132101386,0.004433960188180208,0.004295120481401682,-0.031312799593608685
test,location2,G3501_intensity_151,measured,location2/G3501_intensity_151/start336,336,2,350,16384,0.0020985752309744094,0.0011759328190237284,0.9432432432432433,0.04644808743169399,0.000249719066050693,0.004422113299369812,0.004279601387679577,-0.032227105467999714
test,location2,G3501_intensity_151,measured,location2/G3501_intensity_151/start336,336,3,351,16384,0.002125887760833804,0.001186202629469335,0.94579945799458,0.03856749311294766,0.00037450845764933527,0.004410649184137583,0.004284200258553028,-0.028669005469606244
test,location2,G3501_intensity_151,measured,location2/G3501_intensity_151/start336,336,4,352,16384,0.002075427034532676,0.0011729475809261203,0.940379403794038,0.04143646408839779,0.0004368992635126701,0.004399145022034645,0.004238953813910484,-0.03641416850815044
test,location2,G3501_intensity_151,measured,location2/G3501_intensity_151/start336,336,5,353,16384,0.0021078606938728863,0.0011853158939629793,0.940379403794038,0.04143646408839779,0.0004368992635126701,0.0043868119828403,0.004248833749443293,-0.031452962638182445
test,location2,G3501_intensity_151,measured,location2/G3501_intensity_151/start336,336,6,354,16384,0.0020614205860185826,0.0011712490813806653,0.9532967032967034,0.04143646408839779,0.00012482836100362001,0.004372418858110905,0.004200180992484093,-0.03939189524519319
test,location2,G3501_intensity_151,measured,location2/G3501_intensity_151/start336,336,7,355,16384,0.002088847639453627,0.0011816825717687607,0.9532967032967034,0.038781163434903045,0.0001872308556450103,0.004355043172836304,0.004204498138278723,-0.03456797753385661
test,location2,G3501_intensity_151,measured,location2/G3501_intensity_151/start336,336,8,356,16384,0.0020750330368924995,0.0011785815004259348,0.9556786703601108,0.041666666666666664,6.240639041437844e-05,0.004335708450525999,0.004132742062211037,-0.04681273905544524
test,location2,G3501_intensity_151,measured,location2/G3501_intensity_151/start336,336,9,357,16384,0.0021018433477165955,0.0011875561904162169,0.9502762430939227,0.044444444444444446,0.00012481278082875687,0.004315565340220928,0.004147305153310299,-0.03898914131653849
test,location2,G3501_intensity_151,measured,location2/G3501_intensity_151/start336,336,10,358,16384,0.002099606654669973,0.001187206245958805,0.9555555555555556,0.03910614525139665,0.00012479720454261825,0.004293985199183226,0.004130521789193153,-0.03806799567477904
test,location2,G3501_intensity_151,measured,location2/G3501_intensity_151/start336,336,11,359,16384,0.0021256060235002932,0.0011959533439949155,0.9529085872576177,0.03910614525139665,0.00018719580681392738,0.0042734406888484955,0.004128390923142433,-0.03394215019400371
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start0,0,0,12,16384,0.0016662855995624368,0.0009419331327080727,0.5,0.5,0.0,8.62399538164027e-05,-7.513257878599688e-05,-1.8712038383734244
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start0,0,1,13,16384,0.0016884633424034806,0.0009422572329640388,0.42857142857142855,0.5,6.105751618024179e-05,8.82704189280048e-05,-7.502984226448461e-05,-1.8499998433867242
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start0,0,2,14,16384,0.0017317010882856789,0.0009440677822567523,0.42857142857142855,0.5,6.105751618024179e-05,8.934410288929939e-05,-4.877301398664713e-05,-1.5459007635577098
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start0,0,3,15,16384,0.001750291245324064,0.0009468271164223552,0.42857142857142855,0.5,6.105751618024179e-05,9.070087253348902e-05,-5.4140058637131006e-05,-1.596907803914909
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start0,0,4,16,16384,0.0017509626666175583,0.0009504510089755058,0.42857142857142855,0.5,6.105751618024179e-05,9.10335365915671e-05,-4.9457899876870215e-05,-1.543293183244863
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start0,0,5,17,16384,0.0017821828178693942,0.0009541874169372022,0.42857142857142855,0.5,6.105751618024179e-05,9.38367229537107e-05,-4.187315789749846e-05,-1.4462342309007779
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start0,0,6,18,16384,0.0018061610283828782,0.0009574865689501166,0.42857142857142855,0.5,6.105751618024179e-05,9.568915993440896e-05,-2.6281937607564032e-05,-1.2746595081990397
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start0,0,7,19,16384,0.0018420074382332432,0.000963526894338429,0.42857142857142855,0.5,6.105751618024179e-05,9.92258865153417e-05,-1.5819001419004053e-05,-1.1594241379396315
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start0,0,8,20,16384,0.001792076608101124,0.0009629888227209449,0.42857142857142855,0.5,6.105751618024179e-05,0.00010251095227431506,-2.1073348762001842e-05,-1.2055716808249954
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start0,0,9,21,16384,0.001766662044132981,0.000965100945904851,0.42857142857142855,0.5,6.105751618024179e-05,0.00010791263048304245,-4.669986083172262e-06,-1.0432756208635476
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start0,0,10,22,16384,0.001759064750079103,0.0009690937004052103,0.5714285714285714,0.42857142857142855,0.0,0.00011797725164797157,2.0933293853886425e-05,-0.8225649982392488
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start0,0,11,23,16384,0.0017877757656496707,0.0009754943894222379,0.5714285714285714,0.42857142857142855,0.0,0.00012727614375762641,3.499180456856266e-05,-0.7250717727966524
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start48,48,0,60,16384,0.0081611014930199,0.002943632658571005,0.7161500815660685,0.18703703703703703,0.004607422368088867,0.005291174165904522,0.0053916131146252155,0.0189823554416156
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start48,48,1,61,16384,0.00936012758565111,0.003128719748929143,0.6947852760736196,0.21217391304347827,0.004870643304446834,0.005822454113513231,0.005651324987411499,-0.029391236541402993
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start48,48,2,62,16384,0.010316191969911698,0.0033673483412712812,0.7066473988439307,0.2048780487804878,0.004882998287779821,0.0062725055031478405,0.006254340521991253,-0.0028959689469338135
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start48,48,3,63,16384,0.011466518045081725,0.0036216331645846367,0.6733870967741935,0.24205748865355523,0.005278890796921707,0.0066835000179708,0.006494329776614904,-0.02830406835449229
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start48,48,4,64,16384,0.012471570341027999,0.003944478929042816,0.6785714285714286,0.19912790697674418,0.007900101936799185,0.007032928988337517,0.007500406354665756,0.066469797591223
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start48,48,5,65,16384,0.013680159132394839,0.004138538613915443,0.665868263473054,0.20797720797720798,0.008481061089146792,0.0073605794459581375,0.007689332589507103,0.04466403032026117
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start48,48,6,66,16384,0.014752949966527327,0.004441780503839254,0.6625,0.17887323943661973,0.010845986984815618,0.007667317986488342,0.008367912843823433,0.09137417524220427
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start48,48,7,67,16384,0.0158801480777778,0.004582468420267105,0.6538037486218302,0.18989071038251365,0.011180679785330949,0.007967732846736908,0.008475163951516151,0.06368575786110298
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start48,48,8,68,16384,0.016782781321524404,0.004898800980299711,0.6377708978328174,0.17489986648865152,0.014070994563479372,0.008274505846202374,0.00926351547241211,0.11952491720863873
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start48,48,9,69,16384,0.017652638443666782,0.005030353087931871,0.6346153846153846,0.1782437745740498,0.014403687343960053,0.00859973393380642,0.009480266831815243,0.10239071403678665
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start48,48,10,70,16384,0.018534179226868112,0.005197749473154545,0.6411012782694199,0.17572692793931732,0.014493683062912845,0.008942033164203167,0.009851349517703056,0.10169011194680795
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start48,48,11,71,16384,0.019314193119073852,0.005334523040801287,0.6589371980676328,0.17233009708737865,0.013560411311053984,0.009310574270784855,0.010140514001250267,0.08913947800938928
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start96,96,0,108,16384,0.005223291556214857,0.0021602874621748924,0.916256157635468,0.03225806451612903,0.003501264345458082,0.01588684506714344,0.01598275452852249,0.00603703636396678
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start96,96,1,109,16384,0.005365574097570692,0.0022628377191722393,0.9109792284866469,0.024364406779661018,0.004339378238341969,0.015622979961335659,0.01608900912106037,0.029829722682744197
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start96,96,2,110,16384,0.0057094046510691564,0.0023122651036828756,0.9108216432865731,0.019417475728155338,0.004593388108947403,0.015404014848172665,0.015859194099903107,0.02954939061126903
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start96,96,3,111,16384,0.005826294795025484,0.0023884261026978493,0.907537688442211,0.017410228509249184,0.004914322664080181,0.015230899676680565,0.015875302255153656,0.04230889784270004
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start96,96,4,112,16384,0.006165071267165182,0.002398439683020115,0.9053916581892166,0.019823788546255508,0.004846213491858362,0.015104963444173336,0.015613746829330921,0.03368319208702526
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start96,96,5,113,16384,0.006058026314187016,0.002447070786729455,0.9034552845528455,0.018763796909492272,0.005039410776586122,0.01503696572035551,0.015702757984399796,0.04427703543561339
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start96,96,6,114,16384,0.006374824251273586,0.0024710772559046745,0.8960645812310797,0.032679738562091505,0.004720031035820509,0.015019027516245842,0.015506282448768616,0.032442508810621586
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start96,96,7,115,16384,0.006261562663754783,0.0024867120664566755,0.8927855711422845,0.03987068965517242,0.004528985507246377,0.015046549029648304,0.015539465472102165,0.03275943483669242
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start96,96,8,116,16384,0.006957495925712551,0.0025652069598436356,0.8908908908908909,0.0511727078891258,0.00394924252233588,0.015109353698790073,0.01528810616582632,0.011830583266480907
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start96,96,9,117,16384,0.006952949513172397,0.002627513837069273,0.8816568047337278,0.056962025316455694,0.004275719098211972,0.015192870981991291,0.015369400382041931,0.011619225902720253
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start96,96,10,118,16384,0.007545073897005089,0.002766987308859825,0.8702064896755162,0.07232704402515723,0.004082955281918341,0.015274579636752605,0.015251251868903637,-0.0015272281400686729
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start96,96,11,119,16384,0.007600593325179287,0.0027649528346955776,0.8609206660137121,0.08532778355879292,0.003890293717175647,0.01532138790935278,0.015061569400131702,-0.016957896422847795
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start144,144,0,156,16384,0.003027901837173352,0.0014993289951235056,0.9362041467304625,0.05475040257648953,0.00038063820338768,0.009056967683136463,0.00882607139647007,-0.025493773936756833
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start144,144,1,157,16384,0.003350086028580738,0.0015274131437763572,0.9424,0.05152979066022544,0.00025375880225845333,0.008985741063952446,0.008814775384962559,-0.01902633046880684
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start144,144,2,158,16384,0.0030746825277557788,0.0015039346180856228,0.9376996805111821,0.051696284329563816,0.00044402156676181414,0.008918290957808495,0.008662504144012928,-0.02868114698271982
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start144,144,3,159,16384,0.003361756479889948,0.0015385537408292294,0.9372990353697749,0.05203252032520325,0.000443908935252711,0.008848566561937332,0.008659661747515202,-0.021348634617805395
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start144,144,4,160,16384,0.0031143726753543504,0.0015145419165492058,0.9405144694533762,0.04878048780487805,0.000443908935252711,0.00877173151820898,0.008510259911417961,-0.029808437051252447
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start144,144,5,161,16384,0.003173571212851657,0.0015239398926496506,0.9452495974235104,0.043973941368078175,0.00044388078630310716,0.008686450310051441,0.00852170865982771,-0.018965359190865665
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start144,144,6,162,16384,0.0033567859335415415,0.0015440278220921755,0.9512987012987013,0.03934426229508197,0.0003803727653100038,0.008590814657509327,0.008353964425623417,-0.027570171320001252
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start144,144,7,163,16384,0.003248901484985894,0.0015321134123951197,0.9479674796747968,0.037953795379537955,0.0005704145012042084,0.008482234552502632,0.008348973467946053,-0.015710610657101165
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start144,144,8,164,16384,0.003904094091795352,0.0015998934395611286,0.9414634146341463,0.03980099502487562,0.0007604080856726443,0.008366896770894527,0.008181378245353699,-0.0221729191384531
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start144,144,9,165,16384,0.003614754523461718,0.001581642311066389,0.9378068739770867,0.03697478991596639,0.0010133637342453607,0.00824548676609993,0.008146526291966438,-0.012001774660575833
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start144,144,10,166,16384,0.004048687928422835,0.0016151813324540854,0.9369817578772802,0.03747870528109029,0.001012850541242008,0.008116601966321468,0.008014101535081863,-0.012628490551207756
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start144,144,11,167,16384,0.0038515018966895453,0.0016081705689430237,0.9332220367278798,0.03454231433506045,0.0012654223347042075,0.007982296869158745,0.007972176186740398,-0.0012678910073427305
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start192,192,0,204,16384,0.002215873817970345,0.0012053109239786863,0.9647058823529412,0.02843601895734597,0.00018794637263500814,0.00518210930749774,0.005112401209771633,-0.013451684167535682
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start192,192,1,205,16384,0.0022347749607879775,0.0012084883637726307,0.9691943127962085,0.02386634844868735,0.00018791105543376137,0.0051420750096440315,0.005102051421999931,-0.007783547997459276
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start192,192,2,206,16384,0.0021978519695475657,0.0011954689398407936,0.9665071770334929,0.028846153846153848,0.000125250501002004,0.005103214643895626,0.005044958554208279,-0.011415567196851557
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start192,192,3,207,16384,0.0022345977166997335,0.0012090465752407908,0.9710144927536232,0.01951219512195122,0.00025040691123075,0.005065365694463253,0.005041823722422123,-0.004647635227376149
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start192,192,4,208,16384,0.002192995915695182,0.0011931125773116946,0.9683698296836983,0.022113022113022112,0.00025035989234524627,0.005029493942856789,0.004954420030117035,-0.014926732906474324
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start192,192,5,209,16384,0.002252685930316227,0.0012098310980945826,0.9682151589242054,0.014925373134328358,0.0004379927418345639,0.004993432201445103,0.004964018706232309,-0.0058904364826023
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start192,192,6,210,16384,0.0022380125334784287,0.0012022752780467272,0.9654320987654321,0.020050125313283207,0.00037535189239912417,0.004957890138030052,0.004894978832453489,-0.012689128606137247
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start192,192,7,211,16384,0.0023022996720451425,0.0012172970455139875,0.9629629629629629,0.020100502512562814,0.000437883147754285,0.004922180436551571,0.004899903200566769,-0.004525887718250623
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start192,192,8,212,16384,0.0022822306122264936,0.001214082119986415,0.9526184538653366,0.03291139240506329,0.00037525798986803426,0.004887561313807964,0.004780902527272701,-0.021822495859834805
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start192,192,9,213,16384,0.002323706682492363,0.0012192269787192345,0.9523809523809523,0.030612244897959183,0.00043771885942971487,0.004852928686887026,0.004787543788552284,-0.01347328645306832
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start192,192,10,214,16384,0.002357765484821779,0.0012243310920894146,0.9571788413098237,0.02313624678663239,0.0005001562988433886,0.00481825228780508,0.004755761008709669,-0.012969698422304646
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start192,192,11,215,16384,0.0024076060124258946,0.0012334913481026888,0.9643765903307888,0.010443864229765013,0.0006249609399412537,0.0047841789200901985,0.004750941880047321,-0.00694728198882883
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start240,240,0,252,16384,0.0020808323476544047,0.0011531568598002195,0.9548192771084337,0.03353658536585366,0.00024912805181863477,0.0038987277075648308,0.0037542209029197693,-0.03706511854230552
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start240,240,1,253,16384,0.0020841960357488093,0.0011532171629369259,0.9545454545454546,0.03669724770642202,0.00018683440244130286,0.0038833096623420715,0.0037518469616770744,-0.03385326231895459
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start240,240,2,254,16384,0.0020458845946656197,0.0011430296581238508,0.9602446483180428,0.03680981595092025,6.227425582264292e-05,0.003867360297590494,0.0037254756316542625,-0.03668772884301236
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start240,240,3,255,16384,0.002052683888741708,0.0011447332799434662,0.9722222222222222,0.027777777777777776,0.0,0.003851208370178938,0.0037226954009383917,-0.033369518573874296
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start240,240,4,256,16384,0.0020348116028066636,0.0011418621288612485,0.9751552795031055,0.024844720496894408,0.0,0.0038345211651176214,0.0036686966195702553,-0.04324517675267013
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start240,240,5,257,16384,0.002039957959923538,0.0011437239591032267,0.9690402476780186,0.027950310559006212,6.225874735400324e-05,0.0038163401186466217,0.003678739070892334,-0.036055761141930084
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start240,240,6,258,16384,0.00203641134117742,0.001146000693552196,0.9659442724458205,0.031055900621118012,6.225874735400324e-05,0.003796525066718459,0.0036338912323117256,-0.04283755053599756
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start240,240,7,259,16384,0.0020414456311360434,0.0011482732370495796,0.9688473520249221,0.025078369905956112,0.00012449424214130097,0.0037777097895741463,0.0036399634554982185,-0.036462921121173685
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start240,240,8,260,16384,0.0020584752498269544,0.0011616162955760956,0.9657320872274143,0.02821316614420063,0.00012449424214130097,0.003758089616894722,0.0035735266283154488,-0.04911085349044339
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start240,240,9,261,16384,0.0020586648963227634,0.001161513151600957,0.96875,0.025157232704402517,0.00012448649321548613,0.0037386389449238777,0.0035770232789218426,-0.0432284765613615
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start240,240,10,262,16384,0.0020650455907367414,0.0011659396113827825,0.9625,0.028391167192429023,0.00018671811788137176,0.0037192050367593765,0.0035605342127382755,-0.04266256429878206
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start240,240,11,263,16384,0.0020754990110040117,0.001168948132544756,0.9685534591194969,0.028391167192429023,6.223937262712393e-05,0.0037005064077675343,0.003552698530256748,-0.03994260817939147
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start288,288,0,300,16384,0.0021913848351338087,0.0011709833052009344,0.9407114624505929,0.05555555555555555,6.198859409868585e-05,0.0029343036003410816,0.002673208247870207,-0.08898034696904752
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start288,288,1,301,16384,0.002166162939890588,0.0011626242194324732,0.9444444444444444,0.05179282868525897,6.198475175106924e-05,0.002919374965131283,0.0026665935292840004,-0.08658751920067759
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start288,288,2,302,16384,0.002129430570795759,0.0011562516447156668,0.9433198380566802,0.05668016194331984,0.0,0.0029055133927613497,0.0026565431617200375,-0.08568889465854268
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start288,288,3,303,16384,0.0021149387423530733,0.0011532478965818882,0.9551020408163265,0.044897959183673466,0.0,0.002892661141231656,0.00265905587002635,-0.08075791107210023
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start288,288,4,304,16384,0.002122054685444539,0.0011576064862310886,0.9428571428571428,0.05714285714285714,0.0,0.002880730666220188,0.0026245121844112873,-0.08894218567995653
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start288,288,5,305,16384,0.0020986270200521622,0.0011524575529620051,0.9467213114754098,0.05327868852459016,0.0,0.0028683131095021963,0.00263381889089942,-0.081753354550429
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start288,288,6,306,16384,0.00210370913480929,0.0011567294131964445,0.9462809917355371,0.05371900826446281,0.0,0.0028571037109941244,0.0026181801222264767,-0.08362440181932167
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start288,288,7,307,16384,0.0020889287320603835,0.001153312623500824,0.950207468879668,0.04979253112033195,0.0,0.0028450440149754286,0.0026254882104694843,-0.07717132084785706
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start288,288,8,308,16384,0.002125644638911782,0.0011676168069243431,0.9380165289256198,0.058091286307053944,6.194635445704021e-05,0.002833765698596835,0.002584547270089388,-0.0879460248357336
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start288,288,9,309,16384,0.0021119088129611524,0.0011648056097328663,0.9377593360995851,0.058333333333333334,6.194251734390486e-05,0.002822303678840399,0.002592344069853425,-0.0814793995100688
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start288,288,10,310,16384,0.0021119110738753544,0.001165089663118124,0.9416666666666667,0.05439330543933055,6.193868070610096e-05,0.0028111569117754698,0.0025970395654439926,-0.07616698499986789
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start288,288,11,311,16384,0.002112483222685405,0.0011658456642180681,0.9416666666666667,0.05439330543933055,6.193868070610096e-05,0.0028003144543617964,0.002600487321615219,-0.07135881916237108
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start336,336,0,348,16384,0.0023612718010695495,0.0011969180777668953,0.8974358974358975,0.09871244635193133,6.191567085629373e-05,0.0027687051333487034,0.002441626274958253,-0.11813423338253935
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start336,336,1,349,16384,0.0023648448377544882,0.0011940277181565762,0.8940677966101694,0.10212765957446808,6.192333890643384e-05,0.0027709940914064646,0.0024428809992969036,-0.11840988514812086
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start336,336,2,350,16384,0.002364697054587699,0.0011912493500858545,0.8940677966101694,0.10212765957446808,6.192333890643384e-05,0.002772445557639003,0.002449341118335724,-0.11654131076190821
test,location2,G3531_intensity_128,measured,location2/G3531_intensity_128/start336,336,3,351,16384,0.002376411637938366,0.0011935296934098005,0.902542372881356,0.09361702127659574,6.192333890643384e-05,0.002774654421955347,0.002455819398164749,-0.11490981408989641
