batch,sample_index,timestep,target_volume_proxy,phase25_prediction_volume_proxy,phase27_prediction_volume_proxy,phase25_volume_bias,phase27_volume_bias,delta_volume_bias,phase25_relative_volume_bias,phase27_relative_volume_bias,phase25_absolute_relative_volume_bias,phase27_absolute_relative_volume_bias,delta_absolute_relative_volume_bias,target_wet_count,phase25_predicted_wet_count,phase27_predicted_wet_count,phase25_overlap_wet_count,phase27_overlap_wet_count,phase25_overlap_volume_difference,phase27_overlap_volume_difference,delta_overlap_volume_difference,phase25_false_dry_count,phase27_false_dry_count,delta_false_dry_count,phase25_false_dry_volume_loss,phase27_false_dry_volume_loss,delta_false_dry_volume_loss,false_dry_volume_loss_decrease,phase25_false_wet_count,phase27_false_wet_count,delta_false_wet_count,phase25_false_wet_volume_excess,phase27_false_wet_volume_excess,delta_false_wet_volume_excess,already_wet_both_phase_count,already_wet_depth_amplification_sum,already_wet_depth_amplification_mean,dry_or_threshold_phase27_minus_phase25_predicted_volume,shallow_phase27_minus_phase25_predicted_volume,moderate_phase27_minus_phase25_predicted_volume,deep_phase27_minus_phase25_predicted_volume
test_batch_0004,1,3,1261.0541898123727,1033.575336791575,1024.731617204845,-227.47885302079771,-236.32257260752772,-8.843719586730003,-0.18038784919674486,-0.18740080681440743,0.18038784919674486,0.18740080681440743,0.007012957617662574,3917,3320,3288,3130,3137,-186.928056191653,-190.93295250833035,-4.004896316677332,787,780,-7,78.6514604575932,76.44739574939013,-2.2040647082030773,2.2040647082030773,190,151,-39,14.914210624992847,11.644458830356598,-3.2697517946362495,3056,-2.2668490782380104,-0.0007417699863344275,-6.48902153223753,0.5335526540875435,2.635255791246891,-5.523506499826908
test_batch_0004,1,4,1373.0912769580445,1032.0970476269722,1081.4806299805641,-340.99422933107235,-291.6106469774804,49.38358235359192,-0.24834054010343215,-0.21237528187020194,0.24834054010343215,0.21237528187020194,-0.03596525823323021,3963,3256,3344,3179,3258,-294.32305684685707,-258.94853008165956,35.374526765197515,784,705,-79,73.5478631965816,63.88276065886021,-9.665102537721395,9.665102537721395,77,86,9,6.923848852515221,7.094919107854366,0.17107025533914566,3137,40.13289379328489,0.012793399360307585,6.208889715373516,10.186492890119553,19.7247846275568,13.26341512054205
test_batch_0004,1,5,1390.7031212247712,1333.4000990390778,1344.14023835212,-57.30302218569341,-46.562882872651244,10.740139313042164,-0.041204352899724184,-0.03348154049704295,0.041204352899724184,0.03348154049704295,-0.007722812402681231,3867,3631,3643,3462,3467,-112.68961380422115,-109.74446860700846,2.945145197212696,405,400,-5,33.68917645141482,31.492064837366343,-2.197111614048481,2.197111614048481,169,176,7,11.404121562838554,11.54919432848692,0.14507276564836502,3396,4.727103523910046,0.0013919621684069627,5.490813069045544,1.5985222831368446,5.458918981254101,-1.8081150203943253
test_batch_0004,1,6,1385.2628734904517,956.8413027524948,976.7320494875312,-428.4215707379569,-408.53082400292055,19.890746735036373,-0.3092709542257935,-0.29491212954660634,0.3092709542257935,0.29491212954660634,-0.014358824679187143,3738,3103,3159,3081,3130,-379.0784777775407,-365.41652035713196,13.661957420408726,657,608,-49,58.33716391026974,51.80579187721014,-6.531372033059597,6.531372033059597,22,29,7,1.3299876302480698,1.7620935961604118,0.43210596591234207,3036,17.3076631128788,0.005700811302002239,0.8918338641524315,4.260071098804474,9.577413216233253,5.161428555846214
test_batch_0004,1,7,1338.021804418089,1177.7919993549585,1176.0113117843866,-160.22980506313047,-162.01049263370237,-1.7806875705718994,-0.11975126603621751,-0.12108210202460884,0.11975126603621751,0.12108210202460884,0.0013308359883913295,3558,3326,3316,3252,3241,-177.27299509197474,-179.24085265025496,-1.9678575582802296,306,317,11,23.244772240519524,24.263588350266218,1.0188161097466946,-1.0188161097466946,74,75,1,4.398613974452019,4.398394197225571,-0.00021977722644805908,3198,-2.494265951216221,-0.0007799455757399065,0.5956657528877258,0.6988502219319344,2.68513435870409,-5.76033790409565
test_batch_0004,1,8,1278.9890203032635,1556.8363173380494,1583.4353020116687,277.8472970347859,304.4462817084052,26.59898467361927,0.2172397828473186,0.23803666558155218,0.2172397828473186,0.23803666558155218,0.02079688273423358,3352,3804,3855,3283,3301,102.53554579988122,107.31679677963257,4.7812509797513485,69,51,-18,5.176248010247946,3.637023977935314,-1.5392240323126316,1.5392240323126316,521,554,33,34.05107431858778,35.49360657483339,1.442532256245613,3268,5.225895568728447,0.0015991112511408957,20.94817353785038,2.8054626137018204,2.081150457262993,0.7641980648040771
test_batch_0004,1,9,1226.8263477005864,813.7838332355022,832.3436814770103,-413.0425144650842,-394.4826662235762,18.559848241508007,-0.33667561447407807,-0.32154727273582445,0.33667561447407807,0.32154727273582445,-0.015128341738253615,3208,2790,2794,2777,2781,-375.9931591935456,-358.0731081776321,17.920051015913486,431,427,-4,37.18350423499942,36.625612657517195,-0.5578915774822235,0.5578915774822235,13,13,0,0.7076435536146164,0.7335629463195801,0.025919392704963684,2702,18.232159987092018,0.0067476535851561876,-0.0772668868303299,3.146857336163521,6.711592800915241,8.778664991259575
test_batch_0004,1,10,1179.7700584432282,1176.5544031113386,1178.2746159732342,-3.215655331889593,-1.4954424699940319,1.7202128618955612,-0.0027256627754503496,-0.0012675711332828278,0.0027256627754503496,0.0012675711332828278,-0.0014580916421675218,3081,3196,3172,2999,2997,-51.55014508962631,-50.30154399201274,1.248601097613573,82,84,2,6.228874150663614,6.237360768020153,0.008486617356538773,-0.008486617356538773,197,175,-22,12.273832589387894,10.997244983911514,-1.2765876054763794,2973,1.2894831001758575,0.0004337312815929558,0.48109281063079834,0.5118900313973427,3.720993310213089,-2.993763290345669
test_batch_0004,1,11,1136.4347371529775,1470.052189156413,1477.4381529018283,333.6174520034356,341.0034157488508,7.385963745415211,0.29356498978482604,0.3000642312317381,0.29356498978482604,0.3000642312317381,0.006499241446912052,2979,3589,3562,2958,2959,162.2381944283843,154.77232451364398,-7.465869914740324,21,20,-1,1.594246283173561,1.5023529268801212,-0.09189335629343987,0.09189335629343987,631,603,-28,43.771918281912804,41.006249867379665,-2.7656684145331383,2951,-7.449279971420765,-0.0025243239482957524,14.847517885267735,-1.8393170163035393,-1.6564313098788261,-3.9658058136701584
test_batch_0005,0,0,1385.2628734904517,935.7357575073838,984.848583497107,-449.5271159830679,-400.4142899933447,49.112825989723206,-0.3245067232982232,-0.28905292826077056,0.3245067232982232,0.28905292826077056,-0.03545379503745266,3738,3078,3151,3056,3123,-398.86488860473037,-359.15569944679737,39.709189157933,682,615,-67,60.86968456581235,53.40694957971573,-7.462734986096621,7.462734986096621,22,28,6,1.342170611023903,1.683088093996048,0.3409174829721451,3018,43.16819106042385,0.014303575566740839,3.491739869117737,6.6823610588908195,17.668779030442238,21.26994603127241
test_batch_0005,0,1,1338.021804418089,997.3662041276693,1030.6231912225485,-340.65560029041967,-307.3986131955405,33.25698709487915,-0.25459644915022284,-0.22974110898680697,0.25459644915022284,0.22974110898680697,-0.024855340163415868,3558,3112,3159,3085,3131,-315.2560969479382,-286.88744869455695,28.368648253381252,473,427,-46,39.44217178598046,34.28800501301885,-5.1541667729616165,5.1541667729616165,27,28,1,1.5603208988904953,1.639886237680912,0.07956533879041672,3047,30.8225998878479,0.010115720343894945,1.3411017283797264,2.6298800334334373,12.906599678099155,16.37940565496683
test_batch_0005,0,2,1278.9890203032635,1017.1343878507614,1076.6998728588223,-261.8546324525021,-202.28914744444114,59.56548500806093,-0.20473563751971308,-0.1581633182405865,0.20473563751971308,0.1581633182405865,-0.046572319279126584,3352,3122,3194,3068,3122,-253.03621674701571,-207.0226525515318,46.01356419548392,284,230,-54,23.109682399779558,17.438774436712265,-5.670907963067293,5.670907963067293,54,72,18,3.1167882904410362,4.215926975011826,1.0991386845707893,3051,48.47971475124359,0.0158897786795292,9.44637206941843,9.167755477130413,20.117214903235435,20.834142558276653
test_batch_0005,0,3,1226.8263477005864,1132.2097915634513,1069.520563647151,-94.61655613713515,-157.30578405343545,-62.6892279163003,-0.07712302259767473,-0.12822171968206428,0.07712302259767473,0.12822171968206428,0.05109869708438955,3208,3210,3123,3069,3022,-114.89479473233223,-157.54115031659603,-42.6463555842638,139,186,47,10.688311696052551,14.648064568638802,3.9597528725862503,-3.9597528725862503,141,101,-40,9.035570703446865,6.102630212903023,-2.9329404905438423,3003,-43.82704557478428,-0.014594420770823936,-17.535351015627384,-7.57084745913744,-13.172414518892765,-24.410614922642708
test_batch_0005,0,4,1179.7700584432282,1032.6579477414489,1069.6267950460315,-147.11211070177933,-110.14326339719673,36.968847304582596,-0.12469557915031491,-0.09335994129443899,0.12469557915031491,0.09335994129443899,-0.031335637855875925,3081,3044,3098,2923,2959,-151.8954852372408,-122.74976820126176,29.145717035979033,158,122,-36,12.002946261316538,9.495780803263187,-2.5071654580533504,2.5071654580533504,121,139,18,7.52990547567606,8.940355598926544,1.4104501232504845,2907,29.547350153326988,0.010164207139087372,6.889209173619747,8.035303875803947,14.281654126942158,7.7626801282167435
test_batch_0005,0,5,1136.4347371529775,1359.54429692775,1354.6186048015952,223.1095597747726,218.1838676486177,-4.9256921261549,0.1963241288573347,0.1919897909801814,0.1963241288573347,0.1919897909801814,-0.004334337877153288,2979,3444,3406,2946,2946,113.82579758763313,101.97162787243724,-11.854169715195894,33,33,0,2.361412711441517,2.2689267434179783,-0.09248596802353859,0.09248596802353859,498,460,-38,35.36487878113985,32.02166896313429,-3.343209818005562,2939,-11.721173502504826,-0.003988150222015933,6.910347163677216,-1.5170867592096329,-1.7356101498007774,-8.583342380821705
test_batch_0005,0,6,1094.9667675553292,876.0288095623255,861.2189576849341,-218.9379579930037,-233.74780987039503,-14.809851877391338,-0.19994940895038668,-0.21347479831946906,0.19994940895038668,0.21347479831946906,0.013525389369082375,2885,2777,2782,2693,2695,-207.3161246329546,-221.81488339975476,-14.498758766800165,192,190,-2,15.832509487867355,15.03200426325202,-0.8005052246153355,0.8005052246153355,84,87,3,5.067837610840797,5.1937150582671165,0.12587744742631912,2659,-13.8434067517519,-0.005206245487684054,-0.8905842080712318,-0.9208972454071045,-0.1932685747742653,-12.805101849138737
test_batch_0005,0,7,1055.650355152463,1106.3001483604312,1072.9637462943792,50.64979320796829,17.313391141916327,-33.33640206605196,0.047979705553789276,0.01640068708110823,0.047979705553789276,0.01640068708110823,-0.03157901847268105,2799,3040,2990,2745,2732,15.41869244351983,-15.189601700752974,-30.608294144272804,54,67,13,3.869842354208231,5.074323829263449,1.2044814750552177,-1.2044814750552177,295,258,-37,19.145082376897335,16.301066137850285,-2.8440162390470505,2724,-31.005784139037132,-0.011382446453391018,-2.0649912357330322,-5.824221007525921,-7.764676697552204,-17.682513125240803
test_batch_0005,0,8,1018.4734623937329,1595.153269842267,1556.365421935916,576.6798074485341,537.891959542183,-38.78784790635109,0.5662197678603766,0.5281354688201372,0.5662197678603766,0.5281354688201372,-0.03808429904023947,2728,3811,3670,2717,2717,324.2769858650863,279.53230179846287,-44.74468406662345,11,11,0,0.9761299639940262,0.8528122566640377,-0.12331770732998848,0.12331770732998848,1094,953,-141,80.67035704106092,68.57107339799404,-12.099283643066883,2715,-44.642016507685184,-0.01644273167870541,5.882151402533054,-13.552207387983799,-15.408294849097729,-15.709497071802616
test_batch_0005,0,9,982.3736378357789,715.5206235274673,728.6683311313391,-266.8530143083117,-253.70530670443986,13.147707603871822,-0.2716410579748483,-0.2582574459788699,0.2716410579748483,0.2582574459788699,-0.013383611995978373,2647,2415,2478,2382,2426,-244.39662393555045,-236.3952809087932,8.00134302675724,265,221,-44,20.98692263662815,17.19281866401434,-3.7941039726138115,3.7941039726138115,33,52,19,1.9387174770236015,3.044409103691578,1.1056916266679764,2339,9.155552320182323,0.003914301975281027,3.113317221403122,3.9928156286478043,4.639431953430176,1.4021428003907204
test_batch_0005,0,10,947.2016579166193,1096.8680483400822,1149.2811820060015,149.66639042346287,202.07952408938218,52.413133665919304,0.15800900386160177,0.2133437187323533,0.15800900386160177,0.2133437187323533,0.055334714870751533,2562,2880,2970,2533,2534,86.90255640819669,107.99003119394183,21.087474785745144,29,28,-1,2.2862408570945263,2.1406334452331066,-0.14560741186141968,0.14560741186141968,347,436,89,22.870518930256367,30.63797152042389,7.767452590167522,2523,21.200364537537098,0.008402839689868054,31.20984310656786,8.625176325440407,8.670703798532486,3.9074104353785515
test_batch_0005,0,11,912.5720732161099,1535.3307011127472,1444.342182226479,622.7586278966373,531.7701090103692,-90.98851888626814,0.6824213080528475,0.5827157378773282,0.6824213080528475,0.5827157378773282,-0.09970557017551929,2491,3804,3450,2483,2481,349.9653113000095,288.05940444767475,-61.90590685233474,8,10,2,0.818065457046032,0.7985659427940845,-0.019499514251947403,0.019499514251947403,1321,969,-352,102.56174416095018,76.00712145119905,-26.55462270975113,2479,-61.77166888862848,-0.024917978575485472,-29.164466053247452,-17.814409963786602,-21.486818946897984,-22.5228239223361
test_batch_0005,1,0,1094.9667675553292,991.586812287569,1031.8690433949232,-103.37995526776012,-63.09772416040596,40.282231107354164,-0.09441378344163874,-0.05762524126762372,0.09441378344163874,0.05762524126762372,-0.03678854217401502,2885,2919,2965,2768,2786,-113.60812989249825,-77.31995349749923,36.28817639499903,117,99,-18,8.809413369745016,7.236212033778429,-1.573201335966587,1.573201335966587,151,179,28,9.083999931812286,11.121761843562126,2.03776191174984,2755,36.760009065270424,0.013343015994653512,3.164170354604721,6.99134685844183,13.796539321541786,16.330174572765827
test_batch_0005,1,1,1055.650355152463,1046.6863095909357,1026.5790977403522,-8.9640455615272,-29.071257412110754,-20.107211850583553,-0.008491491067828566,-0.02753871797628685,0.008491491067828566,0.02753871797628685,0.019047226908458285,2799,2975,2924,2726,2714,-30.389082744717598,-44.11799480766058,-13.728912062942982,73,85,12,5.592424347996712,6.4003089144825935,0.8078845664858818,-0.8078845664858818,249,210,-39,15.740672826766968,13.231486238539219,-2.509186588227749,2704,-13.812592573463917,-0.005108207312671567,-6.022313244640827,-4.1341618821024895,-1.5104285553097725,-8.440308168530464
test_batch_0005,1,2,1018.4734623937329,1039.0869509801269,1145.3662362322211,20.61348858639394,126.89277383848821,106.27928525209427,0.02023959322214026,0.12459114402475462,0.02023959322214026,0.12459114402475462,0.10435155080261435,2728,2942,3081,2662,2692,-5.075480628758669,67.70709362998605,72.78257425874472,66,36,-30,5.029641292989254,2.5970171317458153,-2.4326241612434387,2.4326241612434387,280,389,109,18.39773114770651,26.720221012830734,8.322489865124226,2660,73.44992584735155,0.02761275407795171,32.253045342862606,17.22380267083645,25.661263778805733,31.14117345958948
test_batch_0005,1,3,982.3736378357789,1231.476863592863,893.2092928215861,249.10322575708415,-89.1643450141928,-338.26757077127695,0.2535727916171198,-0.09076418745379454,0.2535727916171198,0.09076418745379454,-0.16280860416332527,2647,3157,2714,2626,2548,161.03090944886208,-89.31133070960641,-250.34224015846848,21,99,78,1.7914902232587337,8.116037786006927,6.324547562748194,-6.324547562748194,531,166,-365,39.05449502170086,10.577699825167656,-28.476795196533203,2548,-250.84519042819738,-0.0984478769341434,-84.35186156630516,-55.433774530887604,-80.78758319467306,-117.69435147941113
test_batch_0005,1,4,947.2016579166193,828.3116515651345,973.6689040660858,-118.89000635148477,26.46724614946652,145.3572525009513,-0.12551710119784265,0.02794256738072175,0.12551710119784265,0.02794256738072175,-0.0975745338171209,2562,2556,2792,2446,2513,-113.57176461815834,-1.9427435249090195,111.62902109324932,116,49,-67,9.324360877275467,3.614772617816925,-5.709588259458542,5.709588259458542,110,279,169,6.721288450062275,19.14692096412182,12.425632514059544,2441,113.0227213576436,0.04630181128948939,30.589893482625484,29.212894782423973,38.30119723081589,47.253267005085945
test_batch_0005,1,5,912.5720732161099,1320.581195242703,1260.9479252621531,408.0091220265931,348.3758520460433,-59.63326998054981,0.44709797067170426,0.3817516032660169,0.44709797067170426,0.3817516032660169,-0.06534636740568733,2491,3247,3127,2478,2474,262.90254513174295,208.96878208965063,-53.93376304209232,13,17,4,1.0938827656209469,1.2813578732311726,0.18747510761022568,-0.18747510761022568,769,653,-116,61.1079890653491,51.02087004482746,-10.08711902052164,2471,-53.80961433053017,-0.021776452582165182,-5.650087125599384,-14.13355503976345,-18.32857321202755,-21.521054603159428
test_batch_0005,1,6,878.4877725612278,840.4819807112217,881.7636883109808,-38.00579185000606,3.2759157497530396,41.2817075997591,-0.04326274427155688,0.003729039665745279,0.04326274427155688,0.003729039665745279,-0.0395337046058116,2413,2514,2548,2343,2348,-44.28887767717242,-14.51948418840766,29.769393488764763,70,65,-5,5.855688024312258,5.330346371978521,-0.5253416523337364,0.5253416523337364,171,200,29,10.74241367727518,12.494625121355057,1.752211444079876,2328,29.987170554697514,0.012881087008031578,11.169052548706532,5.308531396090984,10.911940798163414,13.892182856798172
test_batch_0005,1,7,845.0768025146353,991.06490752846,986.1677755340934,145.98810501382468,141.09097301945803,-4.897131994366646,0.17275128672260084,0.16695639094532405,0.17275128672260084,0.16695639094532405,-0.005794895777276793,2342,2717,2647,2309,2307,103.19701098278165,86.0621423535049,-17.134868629276752,33,35,2,2.790986131876707,2.705099556595087,-0.08588657528162003,0.08588657528162003,408,340,-68,29.38616679608822,23.42321589589119,-5.962950900197029,2300,-16.917843401432037,-0.007355584087579146,12.081710383296013,-6.710151143372059,-4.961006119847298,-5.307685114443302
test_batch_0005,1,8,812.5919475110386,1023.6831072717905,985.0215372815728,211.0911597607519,172.42958977053422,-38.661569990217686,0.25977510656772057,0.2121970200402357,0.25977510656772057,0.2121970200402357,-0.04757808652748488,2263,2676,2598,2236,2233,147.16490183770657,97.5608104467392,-49.60409139096737,27,30,3,2.089350827038288,2.436694882810116,0.3473440557718277,-0.3473440557718277,440,365,-75,31.707996420562267,24.921959578990936,-6.786036841571331,2227,-49.78378959745169,-0.022354642836754236,11.187337316572666,-12.380202688276768,-17.34278792887926,-20.125916689634323
test_batch_0005,1,9,781.2111968050563,745.9736722558737,722.1377549767494,-35.23752454918258,-59.07344182830684,-23.83591727912426,-0.04510627176529796,-0.0756177613299723,0.04510627176529796,0.0756177613299723,0.030511489564674345,2199,2322,2238,2126,2096,-41.626733381301165,-63.52740811929107,-21.900674737989902,73,103,30,6.180301278829575,8.27833317220211,2.0980318933725357,-2.0980318933725357,196,142,-54,12.584934681653976,8.691208191215992,-3.8937264904379845,2083,-22.191503301262856,-0.010653626164792537,-0.9342493340373039,-7.655495539307594,-6.646461650729179,-8.599710755050182
test_batch_0005,1,10,751.0315035515928,846.7878358960152,849.7342037111521,95.75633234442239,98.7027001595593,2.9463678151369095,0.12749975452640142,0.1314228493649051,0.12749975452640142,0.1314228493649051,0.003923094838503671,2132,2449,2442,2099,2095,61.29204384982586,51.79881476610899,-9.49322908371687,33,37,4,2.9557805098593235,3.0600815676152706,0.10430105775594711,-0.10430105775594711,350,347,-3,24.54052133858204,23.921010822057724,-0.6195105165243149,2087,-9.355438515543938,-0.004482720898679415,12.396015375852585,-2.2216083854436874,-1.4134173542261124,-5.8146218210458755
test_batch_0005,1,11,722.2159706764926,871.1654809713364,818.576039224863,148.94951029484378,96.36006854837046,-52.58944174647331,0.2062395686920687,0.13342278828050674,0.2062395686920687,0.13342278828050674,-0.07281678041156195,2069,2479,2362,2043,2027,97.42648000270128,39.36859344318509,-58.05788655951619,26,42,16,2.113454654812813,3.267850760370493,1.1543961055576801,-1.1543961055576801,436,335,-101,31.677273958921432,22.45900348573923,-9.218270473182201,2024,-58.18603736162186,-0.028748042174714356,5.935080923140049,-14.586428821086884,-20.00863988697529,-23.92945396155119
test_batch_0006,0,0,530.5933889524933,245.71767030656338,290.50445218384266,-284.87571864592996,-240.08893676865068,44.78678187727928,-0.5369002414604825,-0.45249138373668385,0.5369002414604825,0.45249138373668385,-0.08440885772379869,1697,1251,1365,1136,1238,-224.49318496137857,-209.52766606211662,14.965518899261951,561,459,-102,68.49976529553533,47.97613977268338,-20.523625522851944,20.523625522851944,115,127,12,11.297854535281658,14.768595054745674,3.470740519464016,1119,29.316047579050064,0.026198433940169852,11.44223739951849,8.523076109588146,13.232949368655682,11.588518999516964
test_batch_0006,0,1,495.5284742506378,268.69523686915636,302.5481924340129,-226.83323738148147,-192.98028181662494,33.85295556485653,-0.45776024823701444,-0.3894433757988553,0.45776024823701444,0.3894433757988553,-0.06831687243815915,1582,1300,1348,1239,1274,-194.04435576871037,-173.69641549512744,20.347940273582935,343,308,-35,37.876175828278065,30.652178302407265,-7.2239975258708,7.2239975258708,61,74,13,4.614543043076992,6.260655008256435,1.6461119651794434,1207,25.46069459617138,0.021094196020025997,6.991037607192993,5.114557757973671,10.19945377856493,11.547906421124935
test_batch_0006,0,2,463.58533999533347,303.7171803936362,354.5487576574087,-159.86815960169724,-109.03658233792476,50.83157726377249,-0.34485162883560155,-0.2352028266015101,0.34485162883560155,0.2352028266015101,-0.10964880223409146,1487,1299,1336,1238,1268,-146.20747624710202,-118.65633292868733,27.551143318414688,249,219,-30,25.580371104180813,20.31075069308281,-5.269620411098003,5.269620411098003,61,68,7,3.836931012570858,4.440883852541447,0.6039528399705887,1208,30.94480822980404,0.025616563104142415,18.471075177192688,6.428909197449684,13.061663940548897,12.869928948581219
test_batch_0006,0,3,430.66278010112137,373.98973892629147,310.1849073767662,-56.673041174829905,-120.47787272435517,-63.80483154952526,-0.13159493644081038,-0.2797499070991605,0.13159493644081038,0.2797499070991605,0.1481549706583501,1379,1387,1210,1255,1151,-80.4402149617672,-107.70435500890017,-27.26414004713297,124,228,104,10.96210341900587,23.55099055916071,12.588887140154839,-12.588887140154839,132,59,-73,8.910749062895775,4.186246119439602,-4.724502943456173,1140,-33.33424036949873,-0.029240561727630465,-27.565055795013905,-10.2202223315835,-13.21676167845726,-12.802791744470596
test_batch_0006,0,4,400.28193001852424,257.32209564745426,284.3243992701173,-142.95983437106997,-115.95753074840695,27.00230362266302,-0.3571478591712939,-0.28968964635261046,0.3571478591712939,0.28968964635261046,-0.06745821281868342,1281,1026,1029,986,985,-105.93680350109935,-95.12250680103898,10.814296700060368,295,296,1,39.023877911269665,35.008669175207615,-4.01520873606205,4.01520873606205,40,44,4,2.5479680821299553,2.9559087082743645,0.4079406261444092,944,14.926285617053509,0.01581174323840414,12.040943413972855,2.52443178743124,4.652098678052425,7.784829743206501
test_batch_0006,0,5,374.9353935109625,532.1303761377931,552.4131553098559,157.19498262683055,177.47776179889343,20.282779172062874,0.41925885191800116,0.47335558304314573,0.41925885191800116,0.47335558304314573,0.05409673112514457,1196,1442,1373,1150,1143,-4.613969624042511,-5.986377336084843,-1.3724077120423317,46,53,7,4.099678557366133,4.590738754719496,0.49106019735336304,-0.49106019735336304,292,230,-62,19.849853977560997,15.681267492473125,-4.1685864850878716,1130,-1.4124166741967201,-0.0012499262603510798,21.793515615165234,-2.899571344256401,2.531270794570446,-1.1424358934164047
test_batch_0006,0,6,351.99459370804425,177.25691554695368,245.17647110670805,-174.73767816109057,-106.8181226013362,67.91955555975437,-0.4964214828424983,-0.3034652364289842,0.4964214828424983,0.3034652364289842,-0.1929562464135141,1139,823,952,812,924,-113.6819552667439,-86.12202533707023,27.55992992967367,327,215,-112,53.896283976733685,27.767341025173664,-26.12894295156002,26.12894295156002,11,28,17,0.6410306245088577,1.8523701503872871,1.2113395258784294,808,46.66379188746214,0.057752217682502646,16.734664864838123,10.468656413257122,20.22736595571041,20.488868325948715
test_batch_0006,0,7,315.6246746693937,291.9408120363951,262.7901423126459,-23.683862632998625,-52.834532356747786,-29.15066972374916,-0.0750380579649123,-0.16739671070422496,0.0750380579649123,0.16739671070422496,0.09235865273931267,1044,984,903,921,862,-40.95614231005311,-51.39160181209445,-10.43545950204134,123,182,59,14.436437983065844,24.545161735266447,10.108723752200603,-10.108723752200603,63,41,-22,4.046868212521076,2.6478625014424324,-1.3990057110786438,853,-16.875246323645115,-0.019783407178950895,-10.08364187180996,-6.488288439810276,-7.420750871300697,-5.157988540828228
test_batch_0006,0,8,280.1986963505183,434.9613008648157,462.9846209138632,154.76260451429744,182.7859245633449,28.02332004904747,0.552331636549424,0.6523439507180496,0.552331636549424,0.6523439507180496,0.10001231416862566,972,1153,1116,941,928,10.076257694512606,2.893581572920084,-7.182676121592522,31,44,13,2.732168897986412,4.068975031375885,1.336806133389473,-1.336806133389473,212,188,-24,13.832978948950768,12.098387151956558,-1.7345917969942093,921,-7.778927765786648,-0.008446175641462158,35.93309532105923,-3.044932298362255,-1.834148570895195,-3.030694402754307
test_batch_0006,0,9,250.66609504688995,165.45418758690357,204.3310031145811,-85.21190745998638,-46.33509193230884,38.876815527677536,-0.3399418953889483,-0.18484786274602136,0.3399418953889483,0.18484786274602136,-0.15509403264292695,889,762,815,745,784,-71.7598522901535,-49.18310163542628,22.57675065472722,144,105,-39,14.52952553331852,8.523703422397375,-6.0058221109211445,6.0058221109211445,17,31,14,1.0392806082963943,2.010361857712269,0.9710812494158745,734,26.18869323283434,0.03567941857334379,11.622465454041958,4.99851406365633,10.413855277001858,11.84198073297739
test_batch_0006,0,10,228.9002967306874,248.26623563468456,273.2367955222726,19.365938903997176,44.3364987915852,24.970559887588024,0.08460425425652499,0.19369349635989816,0.08460425425652499,0.19369349635989816,0.10908924210337317,817,915,923,804,799,-15.165699906647205,-7.5811781622469425,7.584521744400263,13,18,5,0.8264509476721287,1.2317598685622215,0.40530892089009285,-0.40530892089009285,111,124,13,7.1221746653318405,8.123658068478107,1.001483403146267,792,7.52510242164135,0.009501391946516856,17.55459625273943,1.1334288865327835,4.02044503390789,2.262089714407921
test_batch_0006,0,11,214.18765114725056,300.13318065553904,342.2074567079544,85.94552950828847,128.01980556070384,42.07427605241537,0.4012627667745509,0.597699283198599,0.4012627667745509,0.597699283198599,0.19643651642404808,763,989,974,759,755,14.730489134788513,17.85054036974907,3.120051234960556,4,8,4,0.29595180228352547,0.5286499969661236,0.23269819468259811,-0.23269819468259811,230,219,-11,15.721922062337399,14.78166001290083,-0.9402620494365692,752,3.1650295332074165,0.004208815868626883,39.01325045526028,-0.38723190873861313,1.1813669502735138,2.2668905556201935
test_batch_0006,1,0,351.99459370804425,188.57138385623693,221.83302218466997,-163.42320985180731,-130.16157152337428,33.26163832843304,-0.4642776132731043,-0.3697828712430002,0.4642776132731043,0.3697828712430002,-0.0944947420301041,1139,854,891,825,861,-125.55565373972058,-104.89508218318224,20.660571556538343,314,278,-36,41.15400058031082,34.56449084356427,-6.58950973674655,6.58950973674655,29,30,1,1.728981338441372,1.890131190419197,0.16114985197782516,808,25.04386515915394,0.03099488262271527,6.57354512065649,3.7583659812808037,10.177524715662003,12.75220251083374
test_batch_0006,1,1,315.6246746693937,231.910723939538,243.43896783143282,-83.7139507298557,-72.18570683796088,11.528243891894817,-0.26523259253270676,-0.22870742572193622,0.26523259253270676,0.22870742572193622,-0.03652516681077053,1044,908,906,858,857,-83.15752686187625,-73.54110345244408,9.616423409432173,186,187,1,20.764893639832735,21.181804813444614,0.41691117361187935,-0.41691117361187935,50,49,-1,3.24352790415287,3.140847623348236,-0.1026802808046341,830,9.289520494639874,0.011192193367035991,2.462679475545883,-0.1732146516442299,2.309395931661129,6.929383136332035
test_batch_0006,1,2,280.1986963505183,206.72032890468836,347.2050774693489,-73.47836744582992,67.00638111883063,140.48474856466055,-0.2622366499304155,0.23913880396862328,0.2622366499304155,0.23913880396862328,-0.023097845961792235,972,835,991,793,867,-68.51349010691047,-32.58343779668212,35.93005231022835,179,105,-74,17.985889568924904,9.500765725970268,-8.485123842954636,8.485123842954636,42,124,82,2.5385111197829247,7.995851963758469,5.457340843975544,792,39.92063017189503,0.050404836075625035,97.75295173376799,10.97229129821062,14.52877801656723,17.23072751611471
