phase24_case_key,seed,run_name,run_root,maps_path,summary_path,batch_index,sample_index,split,location,event,start_idx,input_steps,pred_steps,alignment_mode,scenario_key,warning_level,risk_score,risk_category,phase23_case_role,phase23_selection_basis,prediction_key,target_key,wet_threshold,target_max_depth,predicted_max_depth,peak_depth_bias,peak_depth_underprediction,rmse,mae,false_dry_rate,false_wet_rate
seed123|batch15|sample0|location3|r200y_p0.5_d3h|6,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0015\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0015\summary.json,15,0,test,location3,r200y_p0.5_d3h,6,12,12,mass_preserving,location3|r200y_p0.5_d3h|6,reliable,0.368498985219633,reliable,,,prediction,target,0.05,1.9122755527496338,2.2276358604431152,0.31536030769348145,0.0,0.05911008845331349,0.019816908583650972,0.11831186279933613,0.012889516759874374
seed123|batch15|sample1|location3|r200y_p0.5_d3h|12,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0015\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0015\summary.json,15,1,test,location3,r200y_p0.5_d3h,12,12,12,mass_preserving,location3|r200y_p0.5_d3h|12,reliable,0.19468886057535806,reliable,,,prediction,target,0.05,1.820621371269226,2.231203556060791,0.41058218479156494,0.0,0.058282054296242565,0.019305272785204598,0.0838428340226578,0.01863916863572756
seed123|batch16|sample0|location3|r300y_p0.6_d3h|0,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0016\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0016\summary.json,16,0,test,location3,r300y_p0.6_d3h,0,12,12,mass_preserving,location3|r300y_p0.6_d3h|0,caution,2.5714470294240046,caution,,,prediction,target,0.05,1.9415950775146484,2.3302791118621826,0.3886840343475342,0.0,0.07486547136367584,0.02843884293698046,0.25696489936180655,0.01887620719929763
seed123|batch16|sample1|location3|r300y_p0.6_d3h|6,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0016\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0016\summary.json,16,1,test,location3,r300y_p0.6_d3h,6,12,12,mass_preserving,location3|r300y_p0.6_d3h|6,reliable,1.0564304543847196,reliable,,,prediction,target,0.05,1.9415950775146484,2.284170150756836,0.3425750732421875,0.0,0.06496638304401411,0.02196384522748573,0.12948351438917477,0.01092896174863388
seed123|batch17|sample0|location3|r300y_p0.6_d3h|12,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0017\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0017\summary.json,17,0,test,location3,r300y_p0.6_d3h,12,12,12,mass_preserving,location3|r300y_p0.6_d3h|12,reliable,0.6462223370869955,reliable,,,prediction,target,0.05,1.8407260179519653,2.2291817665100098,0.38845574855804443,0.0,0.05897900221485627,0.019083554332642538,0.0914205958040738,0.015056338920204283
seed123|batch17|sample1|location3|r300y_p0.8_d3h|0,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0017\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0017\summary.json,17,1,test,location3,r300y_p0.8_d3h,0,12,12,mass_preserving,location3|r300y_p0.8_d3h|0,caution,2.5654196492034465,caution,,,prediction,target,0.05,1.9666359424591064,2.2604427337646484,0.293806791305542,0.0,0.07023173320132117,0.02627487399024461,0.2774114774114774,0.017711537522581904
seed123|batch18|sample0|location3|r300y_p0.8_d3h|6,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0018\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0018\summary.json,18,0,test,location3,r300y_p0.8_d3h,6,12,12,mass_preserving,location3|r300y_p0.8_d3h|6,reliable,1.5198120550530954,reliable,,,prediction,target,0.05,1.9666359424591064,2.3668665885925293,0.40023064613342285,0.0,0.07985419168513969,0.02651330706808144,0.15493270226297884,0.016394989502488737
seed123|batch18|sample1|location3|r300y_p0.8_d3h|12,seed123,phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0018\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed123_40e\evaluation_test\test_batch_0018\summary.json,18,1,test,location3,r300y_p0.8_d3h,12,12,12,mass_preserving,location3|r300y_p0.8_d3h|12,reliable,0.7537481625874838,reliable,,,prediction,target,0.05,1.8554701805114746,2.30380916595459,0.44833898544311523,0.0,0.06411899387230709,0.02124638930415806,0.08363073483252353,0.01691366072304169
seed202|batch0|sample0|location1|r100y_p0.5_d3h|0,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0000\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0000\summary.json,0,0,test,location1,r100y_p0.5_d3h,0,12,12,mass_preserving,location1|r100y_p0.5_d3h|0,reliable,0.19642134443285145,reliable,,,prediction,target,0.05,1.9651845693588257,2.168839693069458,0.20365512371063232,0.0,0.0422752124338754,0.017392354992876367,0.09095570969744407,0.018294402627274265
seed202|batch0|sample1|location1|r100y_p0.5_d3h|6,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0000\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0000\summary.json,0,1,test,location1,r100y_p0.5_d3h,6,12,12,mass_preserving,location1|r100y_p0.5_d3h|6,reliable,0.1870829239381681,reliable,reliable,"Selected as the lowest-risk reliable-labeled case using risk score, false-dry, boundary, RMSE, and stable identity tie-breaks.",prediction,target,0.05,1.9651845693588257,2.137451648712158,0.17226707935333252,0.0,0.03600929261968064,0.014114644364379087,0.08050739418663946,0.011886317420354411
seed202|batch1|sample0|location1|r100y_p0.5_d3h|12,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0001\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0001\summary.json,1,0,test,location1,r100y_p0.5_d3h,12,12,12,mass_preserving,location1|r100y_p0.5_d3h|12,reliable,0.14922688802083334,reliable,,,prediction,target,0.05,1.9066872596740723,2.105041265487671,0.19835400581359863,0.0,0.0372337994535353,0.014252218301437214,0.016495005033686984,0.026981766228291036
seed202|batch1|sample1|location1|r200y_p0.5_d3h|0,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0001\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0001\summary.json,1,1,test,location1,r200y_p0.5_d3h,0,12,12,mass_preserving,location1|r200y_p0.5_d3h|0,reliable,0.4845211996725709,reliable,,,prediction,target,0.05,2.024629592895508,2.1776440143585205,0.1530144214630127,0.0,0.045008715259499746,0.018106546439760663,0.10754560099776542,0.01040335943132518
seed202|batch2|sample0|location1|r200y_p0.5_d3h|6,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0002\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0002\summary.json,2,0,test,location1,r200y_p0.5_d3h,6,12,12,mass_preserving,location1|r200y_p0.5_d3h|6,reliable,0.27564392547906535,reliable,,,prediction,target,0.05,2.024629592895508,2.1470229625701904,0.12239336967468262,0.0,0.039720135920163324,0.015543395091469491,0.08853192728610404,0.00910438022526176
seed202|batch2|sample1|location1|r200y_p0.5_d3h|12,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0002\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0002\summary.json,2,1,test,location1,r200y_p0.5_d3h,12,12,12,mass_preserving,location1|r200y_p0.5_d3h|12,reliable,0.12521368662516275,reliable,,,prediction,target,0.05,1.9618059396743774,2.1143455505371094,0.15253961086273193,0.0,0.03674957808091455,0.01397295261428825,0.020741345404623204,0.023264586783922857
seed202|batch3|sample0|location1|r300y_p0.6_d3h|0,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0003\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0003\summary.json,3,0,test,location1,r300y_p0.6_d3h,0,12,12,mass_preserving,location1|r300y_p0.6_d3h|0,reliable,1.5379917599613981,reliable,,,prediction,target,0.05,2.0679421424865723,2.1838598251342773,0.11591768264770508,0.0,0.05478690803576916,0.023303731801379363,0.14659455226254864,0.015114255812310991
seed202|batch3|sample1|location1|r300y_p0.6_d3h|6,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0003\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0003\summary.json,3,1,test,location1,r300y_p0.6_d3h,6,12,12,mass_preserving,location1|r300y_p0.6_d3h|6,reliable,0.6807047604306502,reliable,,,prediction,target,0.05,2.0679421424865723,2.1692850589752197,0.10134291648864746,0.0,0.0412474554891622,0.016092805370757215,0.07007724821454599,0.011306014060122117
seed202|batch4|sample0|location1|r300y_p0.6_d3h|12,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0004\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0004\summary.json,4,0,test,location1,r300y_p0.6_d3h,12,12,12,mass_preserving,location1|r300y_p0.6_d3h|12,reliable,0.5772514979044597,reliable,,,prediction,target,0.05,2.012298345565796,2.1455078125,0.1332094669342041,0.0,0.03521795312630318,0.013260280348772864,0.03786112877021968,0.015502632298239985
seed202|batch4|sample1|location1|r300y_p0.8_d3h|0,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0004\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0004\summary.json,4,1,test,location1,r300y_p0.8_d3h,0,12,12,mass_preserving,location1|r300y_p0.8_d3h|0,reliable,1.3014636515269975,reliable,,,prediction,target,0.05,2.071625232696533,2.196333646774292,0.12470841407775879,0.0,0.053597542524492454,0.022557481164740798,0.14617538991238213,0.02403465048291257
seed202|batch5|sample0|location1|r300y_p0.8_d3h|6,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0005\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0005\summary.json,5,0,test,location1,r300y_p0.8_d3h,6,12,12,mass_preserving,location1|r300y_p0.8_d3h|6,reliable,1.0019370992060357,reliable,,,prediction,target,0.05,2.071625232696533,2.2057716846466064,0.13414645195007324,0.0,0.05476989157873864,0.022634099747567308,0.09831242367047852,0.020083447502802342
seed202|batch5|sample1|location1|r300y_p0.8_d3h|12,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0005\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0005\summary.json,5,1,test,location1,r300y_p0.8_d3h,12,12,12,mass_preserving,location1|r300y_p0.8_d3h|12,reliable,0.5899547576904297,reliable,,,prediction,target,0.05,2.0355610847473145,2.176516532897949,0.14095544815063477,0.0,0.03893938527729689,0.014480276194445087,0.03816457839485269,0.021696453153616874
seed202|batch6|sample0|location2|r100y_p0.5_d3h|0,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0006\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0006\summary.json,6,0,test,location2,r100y_p0.5_d3h,0,12,12,mass_preserving,location2|r100y_p0.5_d3h|0,caution,4.250443177854044,caution,,,prediction,target,0.05,2.62091064453125,1.3134779930114746,-1.3074326515197754,1.3074326515197754,0.07240251836987985,0.0139251474152089,0.34009546539379476,0.003833035391145085
seed202|batch6|sample1|location2|r100y_p0.5_d3h|6,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0006\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0006\summary.json,6,1,test,location2,r100y_p0.5_d3h,6,12,12,mass_preserving,location2|r100y_p0.5_d3h|6,reliable,1.4299283901843416,reliable,,,prediction,target,0.05,1.6813663244247437,1.2643687725067139,-0.4169975519180298,0.4169975519180298,0.03262701989390328,0.007199646446114659,0.2068491702779833,0.0037190016404217005
seed202|batch7|sample0|location2|r100y_p0.5_d3h|12,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0007\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0007\summary.json,7,0,test,location2,r100y_p0.5_d3h,12,12,12,mass_preserving,location2|r100y_p0.5_d3h|12,reliable,0.7779875505990581,reliable,,,prediction,target,0.05,0.9571658968925476,1.201628565788269,0.24446266889572144,0.0,0.022738359856269187,0.005424767891845687,0.14972134357583974,0.004863951486821534
seed202|batch7|sample1|location2|r200y_p0.5_d3h|0,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0007\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0007\summary.json,7,1,test,location2,r200y_p0.5_d3h,0,12,12,mass_preserving,location2|r200y_p0.5_d3h|0,high-risk,5.020210754489117,high-risk,,,prediction,target,0.05,2.6825506687164307,1.2963391542434692,-1.3862115144729614,1.3862115144729614,0.0797045544135748,0.015996327639560964,0.40227703984819735,0.0018254515372949124
seed202|batch8|sample0|location2|r200y_p0.5_d3h|6,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0008\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0008\summary.json,8,0,test,location2,r200y_p0.5_d3h,6,12,12,mass_preserving,location2|r200y_p0.5_d3h|6,reliable,1.8378865446166925,reliable,,,prediction,target,0.05,1.7939974069595337,1.2886533737182617,-0.505344033241272,0.505344033241272,0.03966904282585057,0.008681459002483608,0.21945353088320185,0.0018849280934838412
seed202|batch8|sample1|location2|r200y_p0.5_d3h|12,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0008\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0008\summary.json,8,1,test,location2,r200y_p0.5_d3h,12,12,12,mass_preserving,location2|r200y_p0.5_d3h|12,reliable,0.8728281819565638,reliable,,,prediction,target,0.05,1.1040637493133545,1.2340741157531738,0.13001036643981934,0.0,0.026786083841247785,0.005938948467404573,0.16020775069916102,0.0027128646899243253
seed202|batch9|sample0|location2|r300y_p0.6_d3h|0,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0009\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0009\summary.json,9,0,test,location2,r300y_p0.6_d3h,0,12,12,mass_preserving,location2|r300y_p0.6_d3h|0,high-risk,6.15901133986023,high-risk,,,prediction,target,0.05,2.7899465560913086,1.3228778839111328,-1.4670686721801758,1.4670686721801758,0.08932868113352693,0.018518035638417734,0.3060672346304398,0.006421700997567453
seed202|batch9|sample1|location2|r300y_p0.6_d3h|6,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0009\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0009\summary.json,9,1,test,location2,r300y_p0.6_d3h,6,12,12,mass_preserving,location2|r300y_p0.6_d3h|6,caution,3.435624277281394,caution,caution,Selected as a representative caution-labeled case closest to the caution risk midpoint with stable tie-breaks.,prediction,target,0.05,2.03947114944458,1.4335790872573853,-0.6058920621871948,0.6058920621871948,0.050101442072108315,0.011762188540059967,0.14123536247430052,0.012220837984910016
seed202|batch10|sample0|location2|r300y_p0.6_d3h|12,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0010\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0010\summary.json,10,0,test,location2,r300y_p0.6_d3h,12,12,12,mass_preserving,location2|r300y_p0.6_d3h|12,caution,2.5,caution,,,prediction,target,0.05,1.178109884262085,1.3126428127288818,0.13453292846679688,0.0,0.028516471151646253,0.006948985456303856,0.09966011167759165,0.007586133673090195
seed202|batch10|sample1|location2|r300y_p0.6_d3h|18,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0010\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0010\summary.json,10,1,test,location2,r300y_p0.6_d3h,18,12,12,mass_preserving,location2|r300y_p0.6_d3h|18,caution,2.5853568800588667,caution,,,prediction,target,0.05,1.0229902267456055,1.2367528676986694,0.21376264095306396,0.0,0.020971808097068053,0.005197762891554107,0.11920529801324503,0.006874786313547063
seed202|batch11|sample0|location2|r300y_p0.6_d3h|24,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0011\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0011\summary.json,11,0,test,location2,r300y_p0.6_d3h,24,12,12,mass_preserving,location2|r300y_p0.6_d3h|24,caution,2.8927124587294206,caution,,,prediction,target,0.05,0.9036679267883301,1.0694687366485596,0.1658008098602295,0.0,0.021021984560149063,0.004706251125367382,0.17056444522595393,0.0040749838938618594
seed202|batch11|sample1|location2|r300y_p0.8_d3h|0,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0011\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0011\summary.json,11,1,test,location2,r300y_p0.8_d3h,0,12,12,mass_preserving,location2|r300y_p0.8_d3h|0,high-risk,7.905763672331525,high-risk,high-risk,"Selected as a high-risk case, prioritizing Phase-13-like location2+r300y evidence and then stronger risk evidence.",prediction,target,0.05,2.8395590782165527,1.295573115348816,-1.5439859628677368,1.5439859628677368,0.0908053410546847,0.02004118453136652,0.49693456693791105,0.006520546718457905
seed202|batch12|sample0|location2|r300y_p0.8_d3h|6,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0012\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0012\summary.json,12,0,test,location2,r300y_p0.8_d3h,6,12,12,mass_preserving,location2|r300y_p0.8_d3h|6,high-risk,5.347769967583529,high-risk,,,prediction,target,0.05,2.4863128662109375,1.3747451305389404,-1.111567735671997,1.111567735671997,0.062172302765353314,0.013194369309508375,0.2905708245243129,0.004789401622443623
seed202|batch12|sample1|location2|r300y_p0.8_d3h|12,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0012\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0012\summary.json,12,1,test,location2,r300y_p0.8_d3h,12,12,12,mass_preserving,location2|r300y_p0.8_d3h|12,caution,2.729001013875304,caution,,,prediction,target,0.05,1.1866930723190308,1.281569004058838,0.09487593173980713,0.0,0.02871875596733357,0.006629640894643647,0.13660037878787878,0.003172831632653061
seed202|batch13|sample0|location3|r100y_p0.5_d3h|0,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0013\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0013\summary.json,13,0,test,location3,r100y_p0.5_d3h,0,12,12,mass_preserving,location3|r100y_p0.5_d3h|0,reliable,0.554141865981026,reliable,,,prediction,target,0.05,1.866689920425415,1.9424673318862915,0.07577741146087646,0.0,0.04011815626580034,0.016284616459082323,0.12721389053202964,0.015863560276167726
seed202|batch13|sample1|location3|r100y_p0.5_d3h|6,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0013\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0013\summary.json,13,1,test,location3,r100y_p0.5_d3h,6,12,12,mass_preserving,location3|r100y_p0.5_d3h|6,reliable,0.18692400261978723,reliable,,,prediction,target,0.05,1.866689920425415,1.8385099172592163,-0.02818000316619873,0.02818000316619873,0.032714270126010185,0.0125313648012233,0.07026756689172294,0.010201953491605548
seed202|batch14|sample0|location3|r100y_p0.5_d3h|12,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0014\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0014\summary.json,14,0,test,location3,r100y_p0.5_d3h,12,12,12,mass_preserving,location3|r100y_p0.5_d3h|12,reliable,0.1360800902048747,reliable,,,prediction,target,0.05,1.7803488969802856,1.896480917930603,0.11613202095031738,0.0,0.03601678281618412,0.013756072326752614,0.02565561720491298,0.01991784458839683
seed202|batch14|sample1|location3|r200y_p0.5_d3h|0,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0014\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0014\summary.json,14,1,test,location3,r200y_p0.5_d3h,0,12,12,mass_preserving,location3|r200y_p0.5_d3h|0,reliable,0.8809398297844502,reliable,,,prediction,target,0.05,1.9122755527496338,1.9415565729141235,0.029281020164489746,0.0,0.042292400839875045,0.01680372730224422,0.1596210152317663,0.009313463007863499
seed202|batch15|sample0|location3|r200y_p0.5_d3h|6,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0015\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0015\summary.json,15,0,test,location3,r200y_p0.5_d3h,6,12,12,mass_preserving,location3|r200y_p0.5_d3h|6,reliable,0.2685087369209167,reliable,,,prediction,target,0.05,1.9122755527496338,1.847899079322815,-0.06437647342681885,0.06437647342681885,0.0360349672003643,0.01378951214551194,0.08503912115703785,0.006824205204842909
seed202|batch15|sample1|location3|r200y_p0.5_d3h|12,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0015\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0015\summary.json,15,1,test,location3,r200y_p0.5_d3h,12,12,12,mass_preserving,location3|r200y_p0.5_d3h|12,reliable,0.12980848948160809,reliable,,,prediction,target,0.05,1.820621371269226,1.9020415544509888,0.0814201831817627,0.0,0.034612969154904444,0.013334616045333097,0.02877180363244021,0.015043242871234888
seed202|batch16|sample0|location3|r300y_p0.6_d3h|0,seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0016\forecast_maps.npz,runs\phase10_margin_aware_boundary_band_seed202_40e\evaluation_test\test_batch_0016\summary.json,16,0,test,location3,r300y_p0.6_d3h,0,12,12,mass_preserving,location3|r300y_p0.6_d3h|0,reliable,1.9700718852628787,reliable,,,prediction,target,0.05,1.9415950775146484,1.9641307592391968,0.02253568172454834,0.0,0.051961721995006344,0.021633562221374025,0.20066273932253315,0.015218027509511267
