seed,run_name,run_root,batch_index,sample_index,split,location,event,start_idx,input_steps,pred_steps,alignment_mode,count,rmse,mae,bias,wet_dry_iou,wet_dry_class_error_rate,pred_wet_fraction,target_wet_fraction,target_max_depth,target_mean_depth,prediction_max_depth,prediction_mean_depth,max_abs_error,source
seed42,phase10_margin_aware_boundary_band_seed42_40e,runs\phase10_margin_aware_boundary_band_seed42_40e,9,0,test,location2,r300y_p0.6_d3h,0,12,12,mass_preserving,196608,0.10325791473346656,0.02642407461105421,-0.020019122721598687,0.4647155361050328,0.049769083658854164,0.047826131184895836,0.08835856119791667,2.7899465560913086,0.028809237841890056,1.0704457759857178,0.008790115120291375,2.7418818175792694,saved_evaluation_test_forecast_maps
seed42,phase10_margin_aware_boundary_band_seed42_40e,runs\phase10_margin_aware_boundary_band_seed42_40e,9,1,test,location2,r300y_p0.6_d3h,6,12,12,mass_preserving,196608,0.05991540532412028,0.01787579970969089,-0.00635787459729593,0.5696585709257304,0.031092325846354168,0.056508382161458336,0.0569000244140625,2.03947114944458,0.018165162742208724,1.2982405424118042,0.011807288144912794,1.904525637626648,saved_evaluation_test_forecast_maps
seed42,phase10_margin_aware_boundary_band_seed42_40e,runs\phase10_margin_aware_boundary_band_seed42_40e,10,0,test,location2,r300y_p0.6_d3h,12,12,12,mass_preserving,196608,0.038138655890948,0.013037008594619112,-0.002933797878895648,0.5600783824708293,0.025121053059895832,0.047185262044270836,0.041900634765625,1.178109884262085,0.012370942107598842,1.3571298122406006,0.009437144228703195,0.9822793304920197,saved_evaluation_test_forecast_maps
seed42,phase10_margin_aware_boundary_band_seed42_40e,runs\phase10_margin_aware_boundary_band_seed42_40e,10,1,test,location2,r300y_p0.6_d3h,18,12,12,mass_preserving,196608,0.03117869159319018,0.010964435653293506,-0.005196014582151566,0.5703166226912929,0.016565958658854168,0.027516682942708332,0.033025105794270836,1.0229902267456055,0.008920881856703061,1.1631747484207153,0.0037248672745514946,0.7670186161994934,saved_evaluation_test_forecast_maps
seed42,phase10_margin_aware_boundary_band_seed42_40e,runs\phase10_margin_aware_boundary_band_seed42_40e,11,0,test,location2,r300y_p0.6_d3h,24,12,12,mass_preserving,196608,0.028883637502174816,0.01035261500434712,-0.005237997287095388,0.5114854517611026,0.016225179036458332,0.021275838216145832,0.028925577799479168,0.9036679267883301,0.007256362266468558,0.974757969379425,0.0020183649793731697,0.7902977764606476,saved_evaluation_test_forecast_maps
seed42,phase10_margin_aware_boundary_band_seed42_40e,runs\phase10_margin_aware_boundary_band_seed42_40e,11,1,test,location2,r300y_p0.8_d3h,0,12,12,mass_preserving,196608,0.09955135308034255,0.026265675541442074,-0.019032262086538052,0.4010117510670812,0.0578155517578125,0.043970743815104164,0.09125773111979167,2.8395590782165527,0.027898640336869802,1.1315656900405884,0.008866378250331763,2.8095106035470963,saved_evaluation_test_forecast_maps
seed42,phase10_margin_aware_boundary_band_seed42_40e,runs\phase10_margin_aware_boundary_band_seed42_40e,12,0,test,location2,r300y_p0.8_d3h,6,12,12,mass_preserving,196608,0.06877529722707812,0.018787042992044617,-0.00921797084153834,0.5727689125295509,0.029413859049479168,0.048136393229166664,0.060145060221354164,2.4863128662109375,0.01968050244092549,1.3503979444503784,0.010462531599387148,2.390338569879532,saved_evaluation_test_forecast_maps
seed42,phase10_margin_aware_boundary_band_seed42_40e,runs\phase10_margin_aware_boundary_band_seed42_40e,12,1,test,location2,r300y_p0.8_d3h,12,12,12,mass_preserving,196608,0.040080131303445184,0.013050831239177843,-0.005391753008167567,0.614499652881087,0.019770304361979168,0.039830525716145836,0.04296875,1.1866930723190308,0.012751571997487008,1.3347457647323608,0.00735981898931944,0.9644052237272263,saved_evaluation_test_forecast_maps
seed42,phase10_margin_aware_boundary_band_seed42_40e,runs\phase10_margin_aware_boundary_band_seed42_40e,13,0,test,location3,r100y_p0.5_d3h,0,12,12,mass_preserving,196608,0.05810159494039139,0.02442759016930125,-0.007362490321241733,0.7168841813252632,0.045679728190104164,0.13083902994791666,0.14617411295572916,1.866689920425415,0.05671557290551713,1.8639705181121826,0.0493530825842754,1.2279863059520721,saved_evaluation_test_forecast_maps
seed42,phase10_margin_aware_boundary_band_seed42_40e,runs\phase10_margin_aware_boundary_band_seed42_40e,13,1,test,location3,r100y_p0.5_d3h,6,12,12,mass_preserving,196608,0.05028141437223467,0.020047822762104445,-0.005890268692238617,0.8106181873618417,0.025273640950520832,0.11959330240885417,0.122039794921875,1.866689920425415,0.0519613102442687,1.8464990854263306,0.04607104155203009,1.1992924213409424,saved_evaluation_test_forecast_maps
seed42,phase10_margin_aware_boundary_band_seed42_40e,runs\phase10_margin_aware_boundary_band_seed42_40e,14,0,test,location3,r100y_p0.5_d3h,12,12,12,mass_preserving,196608,0.04943026956159871,0.02046136279722716,-0.001256146231381165,0.7825596389426177,0.027445475260416668,0.11774190266927083,0.1072540283203125,1.7803488969802856,0.04527124985195217,1.8765150308609009,0.044015103620571004,1.1309921145439148,saved_evaluation_test_forecast_maps
seed42,phase10_margin_aware_boundary_band_seed42_40e,runs\phase10_margin_aware_boundary_band_seed42_40e,14,1,test,location3,r200y_p0.5_d3h,0,12,12,mass_preserving,196608,0.06296760594585718,0.02606808146763839,-0.012252129428091752,0.7079319595171321,0.048731486002604164,0.13036092122395834,0.15460713704427084,1.9122755527496338,0.061935554569454404,1.8702645301818848,0.049683425141362626,1.252274438738823,saved_evaluation_test_forecast_maps
seed42,phase10_margin_aware_boundary_band_seed42_40e,runs\phase10_margin_aware_boundary_band_seed42_40e,15,0,test,location3,r200y_p0.5_d3h,6,12,12,mass_preserving,196608,0.05487087233382851,0.02151934990046475,-0.008625678578921766,0.8044512775459404,0.027170817057291668,0.12200927734375,0.12871297200520834,1.9122755527496338,0.05628236580592589,1.8598699569702148,0.04765668722700411,1.2220951467752457,saved_evaluation_test_forecast_maps
seed42,phase10_margin_aware_boundary_band_seed42_40e,runs\phase10_margin_aware_boundary_band_seed42_40e,15,1,test,location3,r200y_p0.5_d3h,12,12,12,mass_preserving,196608,0.05156893944654802,0.02086052098494782,-0.003820754742588032,0.7970373296464547,0.026133219401041668,0.11824544270833333,0.11313883463541667,1.820621371269226,0.04862984315572932,1.886490821838379,0.044809088413141275,1.161060869693756,saved_evaluation_test_forecast_maps
seed42,phase10_margin_aware_boundary_band_seed42_40e,runs\phase10_margin_aware_boundary_band_seed42_40e,16,0,test,location3,r300y_p0.6_d3h,0,12,12,mass_preserving,196608,0.07264734195058026,0.03058649679981038,-0.015613810392501572,0.6591944647578332,0.0616302490234375,0.13427225748697916,0.165771484375,1.9415950775146484,0.06592769427495893,1.8950507640838623,0.050313883882457354,1.2881661504507065,saved_evaluation_test_forecast_maps
seed42,phase10_margin_aware_boundary_band_seed42_40e,runs\phase10_margin_aware_boundary_band_seed42_40e,16,1,test,location3,r300y_p0.6_d3h,6,12,12,mass_preserving,196608,0.0608021923549099,0.023448430539208587,-0.009940440070568947,0.7933143519983128,0.0299072265625,0.1260528564453125,0.1334381103515625,1.9415950775146484,0.059678326157314616,1.8661224842071533,0.049737886086745675,1.2482201606035233,saved_evaluation_test_forecast_maps
seed42,phase10_margin_aware_boundary_band_seed42_40e,runs\phase10_margin_aware_boundary_band_seed42_40e,17,0,test,location3,r300y_p0.6_d3h,12,12,12,mass_preserving,196608,0.05449125797658992,0.021040127889295348,-0.005930264454437246,0.8089918577665893,0.024698893229166668,0.11730448404947917,0.11661275227864583,1.8407260179519653,0.05125148835109677,1.869354486465454,0.045321223896659525,1.209944635629654,saved_evaluation_test_forecast_maps
seed42,phase10_margin_aware_boundary_band_seed42_40e,runs\phase10_margin_aware_boundary_band_seed42_40e,17,1,test,location3,r300y_p0.8_d3h,0,12,12,mass_preserving,196608,0.07482551309828935,0.03143706699845652,-0.014307431583110403,0.6323504727801712,0.06684366861979167,0.130157470703125,0.1666259765625,1.9666359424591064,0.06177320422988441,1.8844797611236572,0.047465772646773985,1.2951416820287704,saved_evaluation_test_forecast_maps
seed42,phase10_margin_aware_boundary_band_seed42_40e,runs\phase10_margin_aware_boundary_band_seed42_40e,18,0,test,location3,r300y_p0.8_d3h,6,12,12,mass_preserving,196608,0.07187689632990829,0.02839551044041383,-0.011219258160210336,0.7412273516595131,0.040171305338541664,0.13275146484375,0.13755289713541666,1.9666359424591064,0.0614508263679503,1.9056575298309326,0.05023156820773996,1.3027976900339127,saved_evaluation_test_forecast_maps
seed42,phase10_margin_aware_boundary_band_seed42_40e,runs\phase10_margin_aware_boundary_band_seed42_40e,18,1,test,location3,r300y_p0.8_d3h,12,12,12,mass_preserving,196608,0.05663850033254444,0.02170606939879671,-0.003991932122781895,0.796023091725465,0.027496337890625,0.12381490071614583,0.11829121907552083,1.8554701805114746,0.05247485665237601,1.8760006427764893,0.04848292452959413,1.2679880484938622,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,0,0,test,location1,r100y_p0.5_d3h,0,12,12,mass_preserving,196608,0.04339314565030397,0.02191449072437736,-0.006269795922773266,0.8426569927445584,0.031987508138020836,0.1861572265625,0.18845113118489584,1.9651845693588257,0.06462192879124672,2.168839693069458,0.05835213286847344,0.7208561897277832,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,0,1,test,location1,r100y_p0.5_d3h,6,12,12,mass_preserving,196608,0.03746117712367364,0.019124070793637777,-0.007795894547979029,0.8653269346130774,0.022837320963541668,0.15672810872395834,0.15958658854166666,1.9651845693588257,0.055994266460517604,2.137451648712158,0.04819837191253858,0.7447614073753357,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,1,0,test,location1,r100y_p0.5_d3h,12,12,12,mass_preserving,196608,0.03849149515911569,0.018801548118167796,0.003718086371273384,0.8345928895314451,0.025604248046875,0.15262858072916666,0.13135782877604166,1.9066872596740723,0.04406281148419668,2.105041265487671,0.04778089785547005,0.6157830357551575,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,1,1,test,location1,r200y_p0.5_d3h,0,12,12,mass_preserving,196608,0.04609210595447943,0.02272810185355228,-0.012016429357256789,0.8558720191373252,0.0294189453125,0.18306477864583334,0.19574991861979166,2.024629592895508,0.07011556608141388,2.1776440143585205,0.058099136724157084,0.7790551781654358,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,2,0,test,location1,r200y_p0.5_d3h,6,12,12,mass_preserving,196608,0.04098974653963962,0.0203133075375676,-0.010362335342496962,0.8715776514041156,0.022282918294270832,0.15882364908854166,0.16591898600260416,2.024629592895508,0.06060645018801363,2.1470229625701904,0.050244114845516684,0.8033681511878967,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,2,1,test,location1,r200y_p0.5_d3h,12,12,12,mass_preserving,196608,0.03802538469172776,0.018521205979313577,0.001483932998717412,0.8541653181435691,0.022918701171875,0.1543121337890625,0.13707987467447916,1.9618059396743774,0.048055019879320454,2.1143455505371094,0.04953895287803789,0.7354093044996262,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,3,0,test,location1,r300y_p0.6_d3h,0,12,12,mass_preserving,196608,0.05566952713433916,0.027712080148927842,-0.013890511598421897,0.8069188939025801,0.042439778645833336,0.18933614095052084,0.20782979329427084,2.0679421424865723,0.07510425997843924,2.1838598251342773,0.06121374838001733,0.841624066233635,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,3,1,test,location1,r300y_p0.6_d3h,6,12,12,mass_preserving,196608,0.04232680675347922,0.020439681462161043,-0.007502635236930737,0.8827061427780852,0.0215606689453125,0.17159016927083334,0.1744842529296875,2.0679421424865723,0.0657528436261606,2.1692850589752197,0.05825020838922986,0.8569613546133041,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,4,0,test,location1,r300y_p0.6_d3h,12,12,12,mass_preserving,196608,0.0366809498928906,0.01814189859389476,-0.0036875254157906607,0.8809623904537076,0.0187225341796875,0.15183003743489584,0.144012451171875,2.012298345565796,0.052464857211746686,2.1455078125,0.04877733179595604,0.8690037578344345,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,4,1,test,location1,r300y_p0.8_d3h,0,12,12,mass_preserving,196608,0.05446289041185981,0.026806624096604795,-0.011239748682930836,0.7780561474162354,0.048212687174479164,0.18829345703125,0.1979522705078125,2.071625232696533,0.06999075467857659,2.196333646774292,0.058751005995645755,0.8118745684623718,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,5,0,test,location1,r300y_p0.8_d3h,6,12,12,mass_preserving,196608,0.055703021963505725,0.02734523257605247,-0.008990402676444171,0.8276055333350317,0.034418741861979164,0.18163553873697916,0.18324788411458334,2.071625232696533,0.06895214231149611,2.2057716846466064,0.05996173963505195,0.8487826436758041,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,5,1,test,location1,r300y_p0.8_d3h,12,12,12,mass_preserving,196608,0.04025427441786785,0.019384885502321335,-0.002004845538128484,0.8566732016287136,0.024169921875,0.16290283203125,0.15019734700520834,2.0355610847473145,0.05494106622156817,2.176516532897949,0.05293622068343969,0.8455706983804703,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,6,0,test,location2,r100y_p0.5_d3h,0,12,12,mass_preserving,196608,0.0727624573049661,0.01770293393517516,-0.011494887551664772,0.62903981264637,0.0281982421875,0.051371256510416664,0.07245890299479167,2.62091064453125,0.02205993303671192,1.3134779930114746,0.010565045485047145,2.5134452432394028,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,6,1,test,location2,r100y_p0.5_d3h,6,12,12,mass_preserving,196608,0.0335060153877454,0.011484307027448468,-0.005974547985567559,0.7388008270158511,0.013493855794270834,0.041707356770833336,0.048121134440104164,1.6813663244247437,0.013366811099562143,1.2643687725067139,0.007392263113994583,1.6009097546339035,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,7,0,test,location2,r100y_p0.5_d3h,12,12,12,mass_preserving,196608,0.023897167458425,0.009488817290187912,-0.0035057205428409752,0.7463969324342192,0.009755452473958334,0.033411661783854164,0.0337677001953125,0.9571658968925476,0.008554873652128822,1.201628565788269,0.005049153109287848,0.7652565687894821,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,7,1,test,location2,r200y_p0.5_d3h,0,12,12,mass_preserving,196608,0.08004955645302213,0.019834964122343892,-0.014936089220860552,0.5850518765210708,0.032953898111979164,0.048146565755208336,0.07773335774739583,2.6825506687164307,0.024820950491215885,1.2963391542434692,0.009884861270355335,2.585492894053459,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,8,0,test,location2,r200y_p0.5_d3h,6,12,12,mass_preserving,196608,0.04035972222339777,0.012712113110789111,-0.007648027545137675,0.7550488599348534,0.013387044270833334,0.043050130208333336,0.052866617838541664,1.7939974069595337,0.01596762866996719,1.2886533737182617,0.008319601124829509,1.7127311676740646,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,8,1,test,location2,r200y_p0.5_d3h,12,12,12,mass_preserving,196608,0.02776030298073175,0.009921760588257512,-0.0048788468020334605,0.7860882572924458,0.00872802734375,0.0346832275390625,0.0381927490234375,1.1040637493133545,0.010524457785412366,1.2340741157531738,0.0056456109833789014,0.8185275942087173,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,9,0,test,location2,r300y_p0.6_d3h,0,12,12,mass_preserving,196608,0.08958158714086317,0.02162610280865374,-0.014258826537970113,0.6508125033741834,0.03289794921875,0.067169189453125,0.08835856119791667,2.7899465560913086,0.028809237841890056,1.3228778839111328,0.01455041130391995,2.6587726026773453,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,9,1,test,location2,r300y_p0.6_d3h,6,12,12,mass_preserving,196608,0.05059381964113656,0.015370449297027225,-0.004556799682330646,0.7141158105998662,0.019561767578125,0.060389200846354164,0.0569000244140625,2.03947114944458,0.018165162742208724,1.4335790872573853,0.013608363059878078,1.9013913124799728,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,10,0,test,location2,r300y_p0.6_d3h,12,12,12,mass_preserving,196608,0.029406845451815145,0.010843943523993768,-0.003378111288739392,0.7672494051929244,0.011444091796875,0.044993082682291664,0.041900634765625,1.178109884262085,0.012370942107598842,1.3126428127288818,0.008992830818859451,0.9564669281244278,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,10,1,test,location2,r300y_p0.6_d3h,18,12,12,mass_preserving,196608,0.022394844613497774,0.009717802097288475,-0.003692330868415685,0.7332051282051282,0.010584513346354166,0.035736083984375,0.033025105794270836,1.0229902267456055,0.008920881856703061,1.2367528676986694,0.005228550988287377,0.6232661604881287,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,11,0,test,location2,r300y_p0.6_d3h,24,12,12,mass_preserving,196608,0.02256160834041782,0.009449481550549222,-0.004831575134520659,0.7296210363495746,0.008890787760416666,0.027949015299479168,0.028925577799479168,0.9036679267883301,0.007256362266468558,1.0694687366485596,0.0024247871319478995,0.7691544741392136,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,11,1,test,location2,r300y_p0.8_d3h,0,12,12,mass_preserving,196608,0.09109659551631347,0.023557767760295972,-0.016732756135930296,0.4723923169519024,0.051274617513020836,0.0518341064453125,0.09125773111979167,2.8395590782165527,0.027898640336869802,1.295573115348816,0.011165884200939521,2.7434489876031876,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,12,0,test,location2,r300y_p0.8_d3h,6,12,12,mass_preserving,196608,0.06260910081596563,0.017049721212796232,-0.008952513123878384,0.6600314712824548,0.021977742513020832,0.047170003255208336,0.060145060221354164,2.4863128662109375,0.01968050244092549,1.3747451305389404,0.010727989317047104,2.3984379321336746,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,12,1,test,location2,r300y_p0.8_d3h,12,12,12,mass_preserving,196608,0.029698752851862506,0.010835489418216918,-0.00554121287184577,0.8064123825317855,0.008906046549479166,0.040135701497395836,0.04296875,1.1866930723190308,0.012751571997487008,1.281569004058838,0.007210359125641237,0.8289734870195389,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,13,0,test,location3,r100y_p0.5_d3h,0,12,12,mass_preserving,196608,0.04117347797049921,0.020255568554459185,-0.0037763960995579305,0.7987707789312782,0.032140096028645836,0.14112345377604166,0.14617411295572916,1.866689920425415,0.05671557290551713,1.9424673318862915,0.0529391768059592,0.7529878616333008,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,13,1,test,location3,r100y_p0.5_d3h,6,12,12,mass_preserving,196608,0.03427743372133901,0.01735863518165955,-0.005785256566172962,0.866161910308678,0.0175323486328125,0.1224212646484375,0.122039794921875,1.866689920425415,0.0519613102442687,1.8385099172592163,0.04617605367809574,0.7112552970647812,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,14,0,test,location3,r100y_p0.5_d3h,12,12,12,mass_preserving,196608,0.03734126795868808,0.018315293302332208,0.0018956588928565367,0.8357808241467681,0.020533243815104168,0.122283935546875,0.1072540283203125,1.7803488969802856,0.04527124985195217,1.896480917930603,0.0471669087448087,0.6415005326271057,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,14,1,test,location3,r200y_p0.5_d3h,0,12,12,mass_preserving,196608,0.04333993686139657,0.020876782279972656,-0.00894423822186285,0.7996556581624668,0.032552083333333336,0.1378021240234375,0.15460713704427084,1.9122755527496338,0.061935554569454404,1.9415565729141235,0.05299131634759154,0.850494995713234,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,15,0,test,location3,r200y_p0.5_d3h,6,12,12,mass_preserving,196608,0.03738742913337739,0.018342613931977596,-0.008460526485221494,0.8745609065155807,0.0168914794921875,0.12371317545572917,0.12871297200520834,1.9122755527496338,0.05628236580592589,1.847899079322815,0.047821839320704385,0.735335037112236,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,15,1,test,location3,r200y_p0.5_d3h,12,12,12,mass_preserving,196608,0.035965860950296615,0.017797089329160822,-7.655392355976458e-05,0.8687819198134074,0.016596476236979168,0.12322489420572917,0.11313883463541667,1.820621371269226,0.04862984315572932,1.9020415544509888,0.04855328923216954,0.6296165585517883,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,16,0,test,location3,r300y_p0.6_d3h,0,12,12,mass_preserving,196608,0.05285284675402966,0.02558987959638792,-0.01065339059651878,0.7424760601915185,0.04595947265625,0.14520263671875,0.165771484375,1.9415950775146484,0.06592769427495893,1.9641307592391968,0.05527430367844014,0.9522175043821335,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,16,1,test,location3,r300y_p0.6_d3h,6,12,12,mass_preserving,196608,0.04026603477811462,0.018964552155237114,-0.005739232643169125,0.8739392626295454,0.017756144205729168,0.13051350911458334,0.1334381103515625,1.9415950775146484,0.059678326157314616,1.937425971031189,0.0539390935141455,0.9222400635480881,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,17,0,test,location3,r300y_p0.6_d3h,12,12,12,mass_preserving,196608,0.03628205341858592,0.01751368034657477,-0.003445993402714323,0.8889694333695783,0.0140228271484375,0.12195841471354167,0.11661275227864583,1.8407260179519653,0.05125148835109677,1.881304383277893,0.04780549494838245,0.9374317675828934,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,17,1,test,location3,r300y_p0.8_d3h,0,12,12,mass_preserving,196608,0.05289847337700729,0.024971556371130518,-0.009364340169128032,0.7261006022563407,0.0492706298828125,0.1438751220703125,0.1666259765625,1.9666359424591064,0.06177320422988441,1.9615226984024048,0.052408864060756365,1.1773072332143784,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,18,0,test,location3,r300y_p0.8_d3h,6,12,12,mass_preserving,196608,0.05393660824418521,0.024665005127895618,-0.006695801833572702,0.8148732583515192,0.028045654296875,0.13739013671875,0.13755289713541666,1.9666359424591064,0.0614508263679503,1.976866364479065,0.054755024534377604,1.1996413618326187,saved_evaluation_test_forecast_maps
seed202,phase10_margin_aware_boundary_band_seed202_40e,runs\phase10_margin_aware_boundary_band_seed202_40e,18,1,test,location3,r300y_p0.8_d3h,12,12,12,mass_preserving,196608,0.039223138960047456,0.01798677332720959,-0.002604478273079825,0.8802024085042953,0.015533447265625,0.1255035400390625,0.11829121907552083,1.8554701805114746,0.05247485665237601,1.9283171892166138,0.0498703783792962,1.1882203668355942,saved_evaluation_test_forecast_maps
