seed,batch_name,batch_index,sample_index,timestep,phase25_relative_volume_bias,phase27_relative_volume_bias,delta_relative_volume_bias,phase25_absolute_relative_volume_bias,phase27_absolute_relative_volume_bias,delta_absolute_relative_volume_bias,phase25_false_dry_rate,phase27_false_dry_rate,delta_false_dry_rate,phase25_false_wet_rate,phase27_false_wet_rate,delta_false_wet_rate,phase25_false_dry_volume_loss,phase27_false_dry_volume_loss,delta_false_dry_volume_loss,phase25_false_wet_volume_excess,phase27_false_wet_volume_excess,delta_false_wet_volume_excess,phase25_wet_area_contraction,phase27_wet_area_contraction,delta_wet_area_contraction,phase25_peak_depth_underprediction,phase27_peak_depth_underprediction,delta_peak_depth_underprediction,phase25_rmse,phase27_rmse,delta_rmse,phase25_mae,phase27_mae,delta_mae,phase25_aggregate_relative_volume_bias,phase27_aggregate_relative_volume_bias,delta_aggregate_relative_volume_bias,phase25_aggregate_absolute_relative_volume_bias,phase27_aggregate_absolute_relative_volume_bias,delta_aggregate_absolute_relative_volume_bias,phase25_mean_step_relative_volume_bias,phase27_mean_step_relative_volume_bias,delta_mean_step_relative_volume_bias,phase25_mean_step_absolute_relative_volume_bias,phase27_mean_step_absolute_relative_volume_bias,delta_mean_step_absolute_relative_volume_bias
42,test_batch_0001,1,0,9,-0.08643419314796572,-0.06385311907536598,0.02258107407259974,0.08643419314796572,0.06385311907536598,-0.02258107407259974,0.03220779220779219,0.03428571428571427,0.0020779220779220745,0.01417802061000069,0.014662148143025104,0.00048412753302441366,4.4385593347251415,4.549158122390509,0.11059878766536713,14.052814804017544,14.557521641254425,0.5047068372368813,0.0,0.0,0.0,0.0,0.0,0.0,0.02928290449285136,0.028297667034570057,-0.0009852374582813017,0.016692192819646838,0.01576968922383192,-0.0009225035958149164,,,,,,,,,,,,
42,test_batch_0001,1,0,10,0.26463333769214104,0.280430285619435,0.01579694792729397,0.26463333769214104,0.280430285619435,0.01579694792729397,0.0032345013477088932,0.004312668463611858,0.0010781671159029644,0.03255557849817606,0.03475807006676302,0.002202491568586963,0.44052237644791603,0.44063981622457504,0.00011743977665901184,38.96468598395586,40.57632475346327,1.6116387695074081,0.0,0.0,0.0,0.0,0.0,0.0,0.035854167490116225,0.0338334526477805,-0.002020714842335722,0.017628168845051438,0.016594685454477807,-0.0010334833905736307,,,,,,,,,,,,
42,test_batch_0001,1,0,11,0.5483821318044433,0.561228702641341,0.012846570836897664,0.5483821318044433,0.561228702641341,0.012846570836897664,0.002194185408667031,0.0032912781130005468,0.0010970927043335156,0.04718082549275461,0.04834832772474417,0.0011675022319895603,0.2325451262295246,0.33428874611854553,0.10174361988902092,62.26182045787573,60.6810257807374,-1.5807946771383286,0.0,0.0,0.0,0.0,0.0,0.0,0.05662519058332709,0.050932938729815774,-0.005692251853511313,0.02450504367096048,0.0234580020546064,-0.0010470416163540774,,,,,,,,,,,,
42,test_batch_0001,1,1,0,-0.1323375670255726,-0.09269796353917598,0.03963960348639661,0.1323375670255726,0.09269796353917598,-0.03963960348639661,0.1332948643969994,0.12175418349682628,-0.011540680900173114,0.01586932961758786,0.018501315993187797,0.002631986375599936,40.5333438180387,36.283799823373556,-4.249543994665146,16.519273966550827,19.716409109532833,3.197135142982006,0.07414887478361222,0.05279861511829197,-0.021350259665320254,0.0,0.0,0.0,0.046676487292744255,0.04505698503613019,-0.0016195022566140652,0.022404646831028843,0.021730477189502204,-0.0006741696415266396,,,,,,,,,,,,
42,test_batch_0001,1,1,1,-0.10474262578017952,-0.0892136820249726,0.015528943755206928,0.10474262578017952,0.0892136820249726,-0.015528943755206928,0.1158921399885255,0.10986804360298333,-0.006024096385542174,0.012870212436036593,0.013645526438207472,0.000775314002170879,34.02383041381836,31.306206192821264,-2.717624220997095,14.047829858958721,15.233529135584831,1.18569927662611,0.0682730923694779,0.059380378657487076,-0.008892713711990824,0.0,0.0,0.0,0.044456490157057146,0.043785690647774544,-0.0006707995092826019,0.02111291091558938,0.021254829372702608,0.00014191845711322704,,,,,,,,,,,,
42,test_batch_0001,1,1,2,-0.09487359151698907,-0.06091521990719954,0.03395837160978953,0.09487359151698907,0.06091521990719954,-0.03395837160978953,0.1045676529732835,0.09221488078138464,-0.01235277219189887,0.010307680384406725,0.011547702084786482,0.0012400217003797568,29.92384161055088,25.965990521013737,-3.9578510895371437,9.538035340607166,11.39713480323553,1.8590994626283646,0.06636024130996838,0.04941108876759551,-0.016949152542372878,0.0,0.0,0.0,0.0410838493263071,0.03929200001071166,-0.0017918493155954368,0.01961292527838819,0.019057547237748232,-0.0005553780406399589,,,,,,,,,,,,
42,test_batch_0001,1,1,3,-0.007660864939711386,-0.1255730082523065,-0.11791214331259511,0.007660864939711386,0.1255730082523065,0.11791214331259511,0.07526881720430105,0.10723626852659107,0.03196745132229002,0.012361894460326043,0.006953565633933399,-0.005408328826392644,20.009695041924715,29.166920848190784,9.15722580626607,10.807212807238102,5.918007738888264,-4.889205068349838,0.028770706190061023,0.08108108108108106,0.052310374891020035,0.0,0.027085185050964355,0.027085185050964355,0.0375129142021369,0.04014784279218674,0.002634928590049844,0.018303541978948665,0.020067769925977016,0.0017642279470283517,,,,,,,,,,,,
42,test_batch_0001,1,1,4,-0.19922329826903867,-0.24327978932865552,-0.04405649105961684,0.19922329826903867,0.24327978932865552,0.04405649105961684,0.12666076173604957,0.1349276645999409,0.00826690286389134,0.0034623374624913436,0.0026929291374932674,-0.0007694083249980763,35.40698233991861,37.52469639480114,2.1177140548825264,3.0219908580183983,2.4033487513661385,-0.6186421066522598,0.11337466784765277,0.12459403602007674,0.011219368172423971,0.06616723537445068,0.10152947902679443,0.03536224365234375,0.04676676231660764,0.05211950485568012,0.005352742539072482,0.023566451670636496,0.026364803054538272,0.002798351383901776,,,,,,,,,,,,
42,test_batch_0001,1,1,5,0.20902308437713996,0.12364164242217664,-0.08538144195496332,0.20902308437713996,0.12364164242217664,-0.08538144195496332,0.027083960276858252,0.03400541679205536,0.00692145651519711,0.03238649414286807,0.01952377306484955,-0.012862721078018523,6.808882702142,8.123240374028683,1.3143576718866825,29.079292379319668,16.895038425922394,-12.184253953397274,0.0,0.0,0.0,0.0,0.0,0.0,0.04492443568499459,0.03509012886561063,-0.009834306819383958,0.023940285036732945,0.01915309454748625,-0.0047871904892466954,,,,,,,,,,,,
42,test_batch_0001,1,1,6,-0.3150164169054633,-0.22610456197981343,0.08891185492564985,0.3150164169054633,0.22610456197981343,-0.08891185492564985,0.15691651432053622,0.10268129189518584,-0.05423522242535038,0.0013738360555640358,0.0020607540833460537,0.0006869180277820179,43.99168275296688,25.051709361374378,-18.939973391592503,1.0983664989471436,1.5614887848496437,0.46312228590250015,0.15143205362583786,0.09445460085313831,-0.056977452772699555,0.18086349964141846,0.06849586963653564,-0.11236763000488281,0.06367902513187737,0.04956828661019959,-0.014110738521677782,0.0318684057132267,0.024463329785887156,-0.007405075927339546,,,,,,,,,,,,
